frame_index,cam_a_ts_ms,cam_b_ts_ms,playback_time_ms,latency_a_ms,latency_b_ms,sync_error_ms
120,1777419859579,1777419859264,1777419859832,253,568,315
121,1777419859600,1777419859361,1777419859888,288,527,239
122,1777419859711,1777419859394,1777419859944,233,550,317
123,1777419859843,1777419859428,1777419860000,157,572,415
124,1777419859910,1777419859428,1777419860054,144,626,482
125,1777419859943,1777419859428,1777419860109,166,681,515
126,1777419859943,1777419859428,1777419860166,223,738,515
127,1777419860076,1777419859428,1777419860224,148,796,648
128,1777419860178,1777419859428,1777419860282,104,854,750
129,1777419860234,1777419859428,1777419860339,105,911,806
130,1777419860310,1777419859495,1777419860396,86,901,815
131,1777419860310,1777419859528,1777419860452,142,924,782
132,1777419860412,1777419859528,1777419860511,99,983,884
133,1777419860433,1777419859625,1777419860568,135,943,808
134,1777419860510,1777419859657,1777419860623,113,966,853
135,1777419860510,1777419859759,1777419860679,169,920,751
136,1777419860510,1777419859792,1777419860735,225,943,718
137,1777419860579,1777419859792,1777419860792,213,1000,787
138,1777419860600,1777419860191,1777419860850,250,659,409
139,1777419860640,1777419860191,1777419860906,266,715,449
140,1777419860710,1777419860191,1777419860963,253,772,519
141,1777419860743,1777419860191,1777419861020,277,829,552
142,1777419860743,1777419860191,1777419861078,335,887,552
143,1777419860844,1777419860559,1777419861138,294,579,285
144,1777419860844,1777419860662,1777419861194,350,532,182
145,1777419860967,1777419860662,1777419861251,284,589,305
146,1777419861009,1777419860694,1777419861308,299,614,315
147,1777419861009,1777419860694,1777419861365,356,671,315
148,1777419861112,1777419860694,1777419861423,311,729,418
149,1777419861209,1777419860694,1777419861481,272,787,515
150,1777419861309,1777419860694,1777419861538,229,844,615
151,1777419861309,1777419860760,1777419861593,284,833,549
152,1777419861309,1777419860760,1777419861650,341,890,549
153,1777419861333,1777419860893,1777419861706,373,813,440
154,1777419861401,1777419860927,1777419861765,364,838,474
155,1777419861477,1777419860927,1777419861823,346,896,550
156,1777419861641,1777419860960,1777419861881,240,921,681
157,1777419861641,1777419860960,1777419861938,297,978,681
158,1777419861676,1777419860999,1777419861996,320,997,677
159,1777419861743,1777419860999,1777419862054,311,1055,744
160,1777419861777,1777419861261,1777419862110,333,849,516
161,1777419861911,1777419861261,1777419862167,256,906,650
162,1777419861911,1777419861261,1777419862224,313,963,650
163,1777419861973,1777419861261,1777419862282,309,1021,712
164,1777419862007,1777419861261,1777419862339,332,1078,746
165,1777419862174,1777419861261,1777419862396,222,1135,913
166,1777419862209,1777419861261,1777419862452,243,1191,948
167,1777419862243,1777419861261,1777419862507,264,1246,982
168,1777419862277,1777419861626,1777419862564,287,938,651
