frame_index,cam_a_ts_ms,cam_b_ts_ms,playback_time_ms,latency_a_ms,latency_b_ms,sync_error_ms
139,1776809015569,1776809015569,1776809015670,101,101,0
140,1776809015569,1776809015569,1776809015735,166,166,0
141,1776809015638,1776809015638,1776809015802,164,164,0
142,1776809015705,1776809015705,1776809015867,162,162,0
143,1776809015771,1776809015803,1776809015932,161,129,32
144,1776809015835,1776809015847,1776809015998,163,151,12
145,1776809015961,1776809015954,1776809016062,101,108,7
146,1776809016005,1776809015954,1776809016128,123,174,51
147,1776809016060,1776809016043,1776809016194,134,151,17
148,1776809016108,1776809016108,1776809016259,151,151,0
149,1776809016168,1776809016168,1776809016324,156,156,0
150,1776809016273,1776809016242,1776809016391,118,149,31
151,1776809016337,1776809016304,1776809016457,120,153,33
152,1776809016406,1776809016421,1776809016522,116,101,15
153,1776809016471,1776809016421,1776809016589,118,168,50
154,1776809016529,1776809016510,1776809016654,125,144,19
155,1776809016568,1776809016568,1776809016720,152,152,0
156,1776809016662,1776809016641,1776809016786,124,145,21
157,1776809016707,1776809016707,1776809016851,144,144,0
158,1776809016794,1776809016765,1776809016917,123,152,29
159,1776809016860,1776809016840,1776809016983,123,143,20
160,1776809016907,1776809016907,1776809017049,142,142,0
161,1776809016995,1776809016985,1776809017115,120,130,10
162,1776809017061,1776809017040,1776809017181,120,141,21
163,1776809017103,1776809017110,1776809017246,143,136,7
164,1776809017169,1776809017175,1776809017312,143,137,6
165,1776809017273,1776809017232,1776809017378,105,146,41
166,1776809017307,1776809017288,1776809017442,135,154,19
167,1776809017398,1776809017371,1776809017508,110,137,27
168,1776809017442,1776809017442,1776809017574,132,132,0
169,1776809017538,1776809017510,1776809017638,100,128,28
170,1776809017579,1776809017579,1776809017705,126,126,0
171,1776809017634,1776809017640,1776809017770,136,130,6
172,1776809017708,1776809017708,1776809017836,128,128,0
173,1776809017767,1776809017773,1776809017901,134,128,6
174,1776809017840,1776809017819,1776809017965,125,146,21
175,1776809017907,1776809017907,1776809018030,123,123,0
176,1776809017992,1776809017978,1776809018096,104,118,14
