frame_index,cam_a_ts_ms,cam_b_ts_ms,playback_time_ms,latency_a_ms,latency_b_ms,sync_error_ms
300,1777419282810,1777419284122,1777419285081,2271,959,1312
301,1777419282810,1777419284122,1777419285150,2340,1028,1312
302,1777419282810,1777419284122,1777419285219,2409,1097,1312
303,1777419282810,1777419284791,1777419285286,2476,495,1981
304,1777419282810,1777419284824,1777419285354,2544,530,2014
305,1777419282810,1777419284824,1777419285423,2613,599,2014
306,1777419282810,1777419284824,1777419285492,2682,668,2014
307,1777419282810,1777419284824,1777419285562,2752,738,2014
308,1777419282810,1777419284824,1777419285631,2821,807,2014
309,1777419282810,1777419285158,1777419285701,2891,543,2348
310,1777419282810,1777419285158,1777419285770,2960,612,2348
311,1777419282810,1777419285226,1777419285838,3028,612,2416
312,1777419282810,1777419285226,1777419285906,3096,680,2416
313,1777419282810,1777419285226,1777419285974,3164,748,2416
314,1777419282810,1777419285226,1777419286043,3233,817,2416
315,1777419282810,1777419285226,1777419286113,3303,887,2416
316,1777419282810,1777419285226,1777419286181,3371,955,2416
317,1777419282810,1777419285226,1777419286250,3440,1024,2416
318,1777419282810,1777419285226,1777419286319,3509,1093,2416
319,1777419282810,1777419285226,1777419286389,3579,1163,2416
320,1777419282810,1777419285226,1777419286458,3648,1232,2416
321,1777419282810,1777419285226,1777419286526,3716,1300,2416
322,1777419282810,1777419285226,1777419286595,3785,1369,2416
323,1777419282810,1777419285226,1777419286663,3853,1437,2416
324,1777419282810,1777419285226,1777419286732,3922,1506,2416
325,1777419282810,1777419285226,1777419286801,3991,1575,2416
326,1777419282810,1777419285226,1777419286869,4059,1643,2416
327,1777419282810,1777419285226,1777419286939,4129,1713,2416
328,1777419282810,1777419286259,1777419287008,4198,749,3449
329,1777419282810,1777419286259,1777419287077,4267,818,3449
330,1777419282810,1777419286259,1777419287146,4336,887,3449
331,1777419282810,1777419286290,1777419287215,4405,925,3480
332,1777419282810,1777419286290,1777419287284,4474,994,3480
333,1777419282810,1777419286290,1777419287353,4543,1063,3480
334,1777419282810,1777419286290,1777419287422,4612,1132,3480
335,1777419282810,1777419286290,1777419287491,4681,1201,3480
336,1777419286449,1777419286290,1777419287560,1111,1270,159
337,1777419286449,1777419286290,1777419287627,1178,1337,159
338,1777419286449,1777419286290,1777419287696,1247,1406,159
339,1777419286449,1777419286290,1777419287764,1315,1474,159
340,1777419286449,1777419286290,1777419287833,1384,1543,159
341,1777419286449,1777419286290,1777419287902,1453,1612,159
342,1777419286449,1777419286290,1777419287970,1521,1680,159
343,1777419286449,1777419286290,1777419288039,1590,1749,159
344,1777419286449,1777419287291,1777419288108,1659,817,842
345,1777419286449,1777419287291,1777419288177,1728,886,842
346,1777419286449,1777419287291,1777419288246,1797,955,842
347,1777419286449,1777419287291,1777419288314,1865,1023,842
348,1777419286449,1777419287291,1777419288383,1934,1092,842
349,1777419286449,1777419287291,1777419288451,2002,1160,842
350,1777419286449,1777419287891,1777419288519,2070,628,1442
351,1777419286449,1777419287891,1777419288588,2139,697,1442
352,1777419286449,1777419287891,1777419288658,2209,767,1442
353,1777419286449,1777419287891,1777419288727,2278,836,1442
354,1777419286449,1777419287891,1777419288795,2346,904,1442
355,1777419286449,1777419287891,1777419288865,2416,974,1442
356,1777419286449,1777419287891,1777419288934,2485,1043,1442
357,1777419286449,1777419287891,1777419289002,2553,1111,1442
358,1777419286449,1777419287891,1777419289070,2621,1179,1442
359,1777419286449,1777419288593,1777419289139,2690,546,2144
360,1777419286449,1777419288593,1777419289207,2758,614,2144
361,1777419286449,1777419288625,1777419289277,2828,652,2176
362,1777419286449,1777419288625,1777419289347,2898,722,2176
363,1777419286449,1777419288625,1777419289416,2967,791,2176
364,1777419286449,1777419288625,1777419289484,3035,859,2176
365,1777419286449,1777419288625,1777419289553,3104,928,2176
366,1777419286449,1777419289190,1777419289622,3173,432,2741
367,1777419286449,1777419289190,1777419289690,3241,500,2741
368,1777419286449,1777419289223,1777419289758,3309,535,2774
369,1777419286449,1777419289223,1777419289826,3377,603,2774
370,1777419286449,1777419289257,1777419289895,3446,638,2808
371,1777419286449,1777419289392,1777419289964,3515,572,2943
372,1777419286449,1777419289392,1777419290032,3583,640,2943
373,1777419286449,1777419289392,1777419290100,3651,708,2943
374,1777419286449,1777419289392,1777419290169,3720,777,2943
375,1777419286449,1777419289756,1777419290238,3789,482,3307
376,1777419286449,1777419289756,1777419290306,3857,550,3307
377,1777419286449,1777419289821,1777419290374,3925,553,3372
378,1777419286449,1777419289821,1777419290442,3993,621,3372
379,1777419286449,1777419289821,1777419290511,4062,690,3372
380,1777419286449,1777419289854,1777419290580,4131,726,3405
381,1777419286449,1777419289854,1777419290650,4201,796,3405
382,1777419286449,1777419289854,1777419290719,4270,865,3405
383,1777419286449,1777419289854,1777419290789,4340,935,3405
384,1777419286449,1777419289854,1777419290856,4407,1002,3405
385,1777419286449,1777419289854,1777419290924,4475,1070,3405
386,1777419286449,1777419289854,1777419290992,4543,1138,3405
387,1777419286449,1777419289854,1777419291061,4612,1207,3405
388,1777419286449,1777419289854,1777419291129,4680,1275,3405
389,1777419286449,1777419289854,1777419291198,4749,1344,3405
390,1777419286449,1777419289854,1777419291267,4818,1413,3405
391,1777419286449,1777419289854,1777419291336,4887,1482,3405
392,1777419286449,1777419289854,1777419291407,4958,1553,3405
393,1777419286449,1777419289854,1777419291476,5027,1622,3405
394,1777419286449,1777419289854,1777419291546,5097,1692,3405
395,1777419286449,1777419289854,1777419291615,5166,1761,3405
396,1777419286449,1777419289854,1777419291684,5235,1830,3405
397,1777419286449,1777419290930,1777419291753,5304,823,4481
398,1777419286449,1777419290930,1777419291823,5374,893,4481
399,1777419286449,1777419290930,1777419291893,5444,963,4481
400,1777419286449,1777419291022,1777419291962,5513,940,4573
401,1777419286449,1777419291022,1777419292029,5580,1007,4573
402,1777419286449,1777419291022,1777419292097,5648,1075,4573
403,1777419286449,1777419291022,1777419292165,5716,1143,4573
404,1777419286449,1777419291022,1777419292233,5784,1211,4573
405,1777419286449,1777419291022,1777419292302,5853,1280,4573
406,1777419286449,1777419291022,1777419292371,5922,1349,4573
407,1777419286449,1777419291022,1777419292440,5991,1418,4573
408,1777419286449,1777419291022,1777419292509,6060,1487,4573
409,1777419286449,1777419291022,1777419292577,6128,1555,4573
410,1777419286449,1777419291022,1777419292646,6197,1624,4573
411,1777419286449,1777419291022,1777419292715,6266,1693,4573
412,1777419286449,1777419291022,1777419292785,6336,1763,4573
413,1777419286449,1777419291022,1777419292854,6405,1832,4573
414,1777419286449,1777419291924,1777419292923,6474,999,5475
415,1777419286449,1777419291924,1777419292993,6544,1069,5475
416,1777419286449,1777419291924,1777419293062,6613,1138,5475
417,1777419286449,1777419291963,1777419293131,6682,1168,5514
418,1777419286449,1777419291963,1777419293200,6751,1237,5514
419,1777419286449,1777419291963,1777419293269,6820,1306,5514
420,1777419286449,1777419292023,1777419293338,6889,1315,5574
421,1777419286449,1777419292023,1777419293407,6958,1384,5574
422,1777419286449,1777419292023,1777419293476,7027,1453,5574
423,1777419286449,1777419292023,1777419293545,7096,1522,5574
424,1777419286449,1777419292023,1777419293613,7164,1590,5574
425,1777419286449,1777419292023,1777419293682,7233,1659,5574
426,1777419286449,1777419292023,1777419293752,7303,1729,5574
427,1777419286449,1777419292023,1777419293821,7372,1798,5574
428,1777419286449,1777419292023,1777419293890,7441,1867,5574
429,1777419286449,1777419292023,1777419293959,7510,1936,5574
430,1777419286449,1777419292023,1777419294027,7578,2004,5574
431,1777419286449,1777419292023,1777419294096,7647,2073,5574
432,1777419286449,1777419292023,1777419294165,7716,2142,5574
433,1777419286449,1777419293462,1777419294233,7784,771,7013
434,1777419286449,1777419293462,1777419294302,7853,840,7013
435,1777419286449,1777419293462,1777419294370,7921,908,7013
436,1777419286449,1777419293462,1777419294439,7990,977,7013
437,1777419286449,1777419293462,1777419294509,8060,1047,7013
438,1777419286449,1777419293462,1777419294578,8129,1116,7013
439,1777419286449,1777419293462,1777419294647,8198,1185,7013
440,1777419286449,1777419293462,1777419294716,8267,1254,7013
441,1777419286449,1777419293462,1777419294785,8336,1323,7013
442,1777419286449,1777419293462,1777419294854,8405,1392,7013
443,1777419286449,1777419293462,1777419294923,8474,1461,7013
444,1777419286449,1777419293462,1777419294992,8543,1530,7013
445,1777419286449,1777419293462,1777419295061,8612,1599,7013
446,1777419286449,1777419293462,1777419295129,8680,1667,7013
447,1777419286449,1777419293462,1777419295198,8749,1736,7013
448,1777419286449,1777419293462,1777419295266,8817,1804,7013
449,1777419286449,1777419293462,1777419295331,8882,1869,7013
450,1777419286449,1777419293462,1777419295401,8952,1939,7013
451,1777419286449,1777419293462,1777419295470,9021,2008,7013
452,1777419286449,1777419293462,1777419295538,9089,2076,7013
453,1777419286449,1777419293462,1777419295608,9159,2146,7013
454,1777419286449,1777419293462,1777419295677,9228,2215,7013
455,1777419286449,1777419293462,1777419295746,9297,2284,7013
456,1777419286449,1777419293462,1777419295815,9366,2353,7013
457,1777419286449,1777419293462,1777419295884,9435,2422,7013
458,1777419286449,1777419293462,1777419295953,9504,2491,7013
459,1777419286449,1777419293462,1777419296021,9572,2559,7013
460,1777419286449,1777419293462,1777419296090,9641,2628,7013
461,1777419286449,1777419293462,1777419296158,9709,2696,7013
462,1777419286449,1777419293462,1777419296228,9779,2766,7013
463,1777419286449,1777419293462,1777419296297,9848,2835,7013
464,1777419286449,1777419293462,1777419296366,9917,2904,7013
465,1777419286449,1777419293462,1777419296435,9986,2973,7013
466,1777419286449,1777419293462,1777419296504,10055,3042,7013
467,1777419286449,1777419293462,1777419296573,10124,3111,7013
468,1777419286449,1777419295820,1777419296641,10192,821,9371
469,1777419286449,1777419295820,1777419296710,10261,890,9371
470,1777419286449,1777419295820,1777419296779,10330,959,9371
471,1777419286449,1777419295820,1777419296848,10399,1028,9371
472,1777419286449,1777419295820,1777419296917,10468,1097,9371
473,1777419286449,1777419295820,1777419296986,10537,1166,9371
474,1777419286449,1777419295820,1777419297055,10606,1235,9371
475,1777419286449,1777419295820,1777419297124,10675,1304,9371
476,1777419286449,1777419295820,1777419297193,10744,1373,9371
477,1777419286449,1777419295820,1777419297262,10813,1442,9371
478,1777419286449,1777419295820,1777419297331,10882,1511,9371
479,1777419286449,1777419296520,1777419297401,10952,881,10071
480,1777419286449,1777419296520,1777419297469,11020,949,10071
481,1777419286449,1777419296520,1777419297538,11089,1018,10071
482,1777419286449,1777419296520,1777419297607,11158,1087,10071
483,1777419286449,1777419296520,1777419297676,11227,1156,10071
484,1777419286449,1777419296520,1777419297745,11296,1225,10071
485,1777419286449,1777419296520,1777419297814,11365,1294,10071
486,1777419286449,1777419296520,1777419297883,11434,1363,10071
487,1777419286449,1777419296520,1777419297953,11504,1433,10071
488,1777419286449,1777419296520,1777419298022,11573,1502,10071
489,1777419286449,1777419297285,1777419298091,11642,806,10836
490,1777419286449,1777419297285,1777419298160,11711,875,10836
491,1777419286449,1777419297285,1777419298229,11780,944,10836
492,1777419286449,1777419297285,1777419298298,11849,1013,10836
493,1777419286449,1777419297285,1777419298367,11918,1082,10836
494,1777419286449,1777419297285,1777419298437,11988,1152,10836
495,1777419286449,1777419297285,1777419298507,12058,1222,10836
496,1777419286449,1777419297285,1777419298577,12128,1292,10836
497,1777419286449,1777419297285,1777419298646,12197,1361,10836
498,1777419286449,1777419297285,1777419298716,12267,1431,10836
499,1777419286449,1777419297285,1777419298785,12336,1500,10836
500,1777419286449,1777419297285,1777419298854,12405,1569,10836
501,1777419286449,1777419297285,1777419298924,12475,1639,10836
502,1777419286449,1777419297285,1777419298994,12545,1709,10836
