frame_index,cam_a_ts_ms,cam_b_ts_ms,playback_time_ms,latency_a_ms,latency_b_ms,sync_error_ms
152,1776198926097,1776198931926,1776198932051,5954,125,5829
153,1776198926097,1776198931996,1776198932121,6024,125,5899
154,1776198926097,1776198932064,1776198932192,6095,128,5967
155,1776198926097,1776198932133,1776198932264,6167,131,6036
156,1776198926097,1776198932184,1776198932335,6238,151,6087
157,1776198926097,1776198932252,1776198932406,6309,154,6155
158,1776198926097,1776198932330,1776198932477,6380,147,6233
159,1776198926097,1776198932447,1776198932548,6451,101,6350
160,1776198926097,1776198932514,1776198932619,6522,105,6417
161,1776198926097,1776198932564,1776198932690,6593,126,6467
162,1776198926097,1776198932626,1776198932760,6663,134,6529
163,1776198926097,1776198932693,1776198932832,6735,139,6596
164,1776198926097,1776198932797,1776198932902,6805,105,6700
165,1776198926097,1776198932857,1776198932973,6876,116,6760
166,1776198926097,1776198932919,1776198933043,6946,124,6822
167,1776198926097,1776198932980,1776198933115,7018,135,6883
168,1776198926097,1776198933050,1776198933186,7089,136,6953
169,1776198926097,1776198933111,1776198933258,7161,147,7014
170,1776198926097,1776198933218,1776198933327,7230,109,7121
171,1776198926097,1776198933286,1776198933398,7301,112,7189
172,1776198926097,1776198933346,1776198933468,7371,122,7249
173,1776198926097,1776198933414,1776198933539,7442,125,7317
174,1776198926097,1776198933457,1776198933610,7513,153,7360
175,1776198926097,1776198933578,1776198933681,7584,103,7481
176,1776198926097,1776198933637,1776198933751,7654,114,7540
177,1776198926097,1776198933697,1776198933823,7726,126,7600
178,1776198926097,1776198933768,1776198933893,7796,125,7671
179,1776198926097,1776198933831,1776198933964,7867,133,7734
180,1776198926097,1776198933903,1776198934035,7938,132,7806
181,1776198926097,1776198933964,1776198934106,8009,142,7867
182,1776198926097,1776198934035,1776198934178,8081,143,7938
183,1776198926097,1776198934097,1776198934249,8152,152,8000
184,1776198926097,1776198934220,1776198934320,8223,100,8123
185,1776198926097,1776198934290,1776198934391,8294,101,8193
186,1776198926097,1776198934357,1776198934467,8370,110,8260
187,1776198926097,1776198934429,1776198934537,8440,108,8332
188,1776198926097,1776198934505,1776198934608,8511,103,8408
189,1776198926097,1776198934555,1776198934680,8583,125,8458
190,1776198926097,1776198934626,1776198934751,8654,125,8529
191,1776198926097,1776198934697,1776198934822,8725,125,8600
192,1776198926097,1776198934750,1776198934892,8795,142,8653
193,1776198926097,1776198934815,1776198934964,8867,149,8718
194,1776198926097,1776198934880,1776198935034,8937,154,8783
195,1776198926097,1776198935004,1776198935105,9008,101,8907
196,1776198926097,1776198935063,1776198935175,9078,112,8966
197,1776198926097,1776198935130,1776198935246,9149,116,9033
198,1776198926097,1776198935195,1776198935315,9218,120,9098
199,1776198926097,1776198935256,1776198935387,9290,131,9159
200,1776198926097,1776198935309,1776198935459,9362,150,9212
