frame_index,cam_a_ts_ms,cam_b_ts_ms,playback_time_ms,latency_a_ms,latency_b_ms,sync_error_ms
120,1776808977333,1776808977318,1776808977380,47,62,15
121,1776808977376,1776808977376,1776808977445,69,69,0
122,1776808977481,1776808977441,1776808977511,30,70,40
123,1776808977539,1776808977539,1776808977576,37,37,0
124,1776808977578,1776808977578,1776808977640,62,62,0
125,1776808977680,1776808977690,1776808977706,26,16,10
126,1776808977709,1776808977690,1776808977771,62,81,19
127,1776808977800,1776808977774,1776808977836,36,62,26
128,1776808977848,1776808977833,1776808977902,54,69,15
129,1776808977880,1776808977899,1776808977968,88,69,19
130,1776808978011,1776808977964,1776808978034,23,70,47
131,1776808978046,1776808978024,1776808978101,55,77,22
132,1776808978140,1776808978125,1776808978166,26,41,15
133,1776808978172,1776808978165,1776808978231,59,66,7
