frame_index,cam_a_ts_ms,cam_b_ts_ms,playback_time_ms,latency_a_ms,latency_b_ms,sync_error_ms
105,1776805154577,1776805154282,1776805155030,453,748,295
106,1776805154577,1776805154282,1776805155098,521,816,295
107,1776805154577,1776805154282,1776805155167,590,885,295
108,1776805154577,1776805154282,1776805155237,660,955,295
109,1776805154577,1776805154884,1776805155306,729,422,307
110,1776805154577,1776805154884,1776805155375,798,491,307
111,1776805154577,1776805154884,1776805155446,869,562,307
112,1776805154577,1776805154884,1776805155515,938,631,307
113,1776805155216,1776805154884,1776805155585,369,701,332
114,1776805155216,1776805154884,1776805155652,436,768,332
115,1776805155216,1776805154884,1776805155722,506,838,332
116,1776805155216,1776805154884,1776805155792,576,908,332
117,1776805155216,1776805154884,1776805155863,647,979,332
118,1776805155216,1776805155568,1776805155932,716,364,352
119,1776805155216,1776805155568,1776805156001,785,433,352
120,1776805155216,1776805155568,1776805156070,854,502,352
121,1776805155216,1776805155568,1776805156140,924,572,352
122,1776805155849,1776805155568,1776805156209,360,641,281
123,1776805155849,1776805155568,1776805156280,431,712,281
124,1776805155849,1776805155568,1776805156350,501,782,281
125,1776805155849,1776805155568,1776805156420,571,852,281
126,1776805155849,1776805155568,1776805156489,640,921,281
127,1776805155849,1776805156090,1776805156558,709,468,241
128,1776805155849,1776805156090,1776805156627,778,537,241
129,1776805155849,1776805156090,1776805156696,847,606,241
130,1776805155849,1776805156090,1776805156765,916,675,241
131,1776805156484,1776805156090,1776805156837,353,747,394
132,1776805156484,1776805156090,1776805156906,422,816,394
133,1776805156484,1776805156090,1776805156973,489,883,394
134,1776805156484,1776805156090,1776805157043,559,953,394
135,1776805156484,1776805156090,1776805157110,626,1020,394
136,1776805156484,1776805156780,1776805157179,695,399,296
137,1776805156484,1776805156780,1776805157248,764,468,296
138,1776805156484,1776805156780,1776805157317,833,537,296
139,1776805156484,1776805156780,1776805157386,902,606,296
140,1776805157117,1776805156780,1776805157454,337,674,337
141,1776805157117,1776805156780,1776805157522,405,742,337
142,1776805157117,1776805156780,1776805157590,473,810,337
143,1776805157117,1776805156780,1776805157657,540,877,337
144,1776805157117,1776805156780,1776805157725,608,945,337
145,1776805157117,1776805157416,1776805157794,677,378,299
146,1776805157117,1776805157416,1776805157862,745,446,299
147,1776805157117,1776805157416,1776805157930,813,514,299
148,1776805157117,1776805157416,1776805157999,882,583,299
149,1776805157117,1776805157416,1776805158067,950,651,299
150,1776805157744,1776805157416,1776805158136,392,720,328
151,1776805157744,1776805157416,1776805158205,461,789,328
152,1776805157744,1776805157416,1776805158274,530,858,328
153,1776805157744,1776805157416,1776805158344,600,928,328
154,1776805157744,1776805157416,1776805158414,670,998,328
155,1776805157744,1776805158081,1776805158484,740,403,337
156,1776805157744,1776805158081,1776805158553,809,472,337
157,1776805157744,1776805158081,1776805158622,878,541,337
158,1776805157744,1776805158081,1776805158691,947,610,337
159,1776805158381,1776805158081,1776805158762,381,681,300
160,1776805158381,1776805158081,1776805158833,452,752,300
161,1776805158381,1776805158081,1776805158902,521,821,300
162,1776805158381,1776805158081,1776805158972,591,891,300
163,1776805158381,1776805158683,1776805159043,662,360,302
164,1776805158381,1776805158683,1776805159113,732,430,302
165,1776805158381,1776805158683,1776805159183,802,500,302
166,1776805158381,1776805158683,1776805159255,874,572,302
167,1776805158981,1776805158683,1776805159323,342,640,298
168,1776805158981,1776805158683,1776805159392,411,709,298
169,1776805158981,1776805158683,1776805159461,480,778,298
170,1776805158981,1776805158683,1776805159529,548,846,298
171,1776805158981,1776805159281,1776805159598,617,317,300
172,1776805158981,1776805159281,1776805159665,684,384,300
173,1776805158981,1776805159281,1776805159733,752,452,300
174,1776805158981,1776805159281,1776805159802,821,521,300
175,1776805158981,1776805159281,1776805159872,891,591,300
176,1776805159584,1776805159281,1776805159942,358,661,303
177,1776805159584,1776805159281,1776805160012,428,731,303
178,1776805159584,1776805159281,1776805160081,497,800,303
179,1776805159584,1776805159281,1776805160151,567,870,303
180,1776805159584,1776805159885,1776805160220,636,335,301
181,1776805159584,1776805159885,1776805160288,704,403,301
182,1776805159584,1776805159885,1776805160358,774,473,301
183,1776805159584,1776805159885,1776805160426,842,541,301
184,1776805159584,1776805159885,1776805160495,911,610,301
185,1776805160178,1776805159885,1776805160565,387,680,293
186,1776805160178,1776805159885,1776805160633,455,748,293
187,1776805160178,1776805159885,1776805160703,525,818,293
188,1776805160178,1776805159885,1776805160772,594,887,293
