frame_index,cam_a_ts_ms,cam_b_ts_ms,playback_time_ms,latency_a_ms,latency_b_ms,sync_error_ms
0,1776805105116,1776805105226,1776805105408,292,182,110
1,1776805105329,1776805105434,1776805105569,240,135,105
2,1776805105329,1776805105434,1776805105638,309,204,105
3,1776805105525,1776805105434,1776805105715,190,281,91
4,1776805105525,1776805105615,1776805105785,260,170,90
5,1776805105525,1776805105615,1776805105850,325,235,90
6,1776805105727,1776805105615,1776805105925,198,310,112
7,1776805105727,1776805105615,1776805105995,268,380,112
8,1776805105727,1776805105882,1776805106063,336,181,155
9,1776805105727,1776805105882,1776805106133,406,251,155
10,1776805105998,1776805105882,1776805106201,203,319,116
11,1776805105998,1776805106148,1776805106269,271,121,150
12,1776805105998,1776805106148,1776805106336,338,188,150
13,1776805106224,1776805106148,1776805106404,180,256,76
14,1776805106224,1776805106148,1776805106471,247,323,76
15,1776805106224,1776805106351,1776805106540,316,189,127
16,1776805106464,1776805106351,1776805106608,144,257,113
17,1776805106464,1776805106351,1776805106677,213,326,113
18,1776805106464,1776805106549,1776805106746,282,197,85
19,1776805106693,1776805106549,1776805106814,121,265,144
20,1776805106693,1776805106749,1776805106884,191,135,56
21,1776805106693,1776805106749,1776805106951,258,202,56
22,1776805106865,1776805106749,1776805107018,153,269,116
23,1776805106865,1776805106749,1776805107085,220,336,116
24,1776805106865,1776805106950,1776805107152,287,202,85
25,1776805107067,1776805106950,1776805107221,154,271,117
26,1776805107067,1776805106950,1776805107289,222,339,117
27,1776805107067,1776805107083,1776805107361,294,278,16
28,1776805107067,1776805107083,1776805107428,361,345,16
29,1776805107329,1776805107083,1776805107496,167,413,246
30,1776805107329,1776805107083,1776805107563,234,480,246
31,1776805107329,1776805107416,1776805107631,302,215,87
32,1776805107329,1776805107416,1776805107698,369,282,87
33,1776805107594,1776805107416,1776805107764,170,348,178
34,1776805107594,1776805107416,1776805107828,234,412,178
35,1776805107594,1776805107683,1776805107896,302,213,89
36,1776805107791,1776805107683,1776805107965,174,282,108
37,1776805107791,1776805107683,1776805108031,240,348,108
38,1776805107791,1776805107882,1776805108099,308,217,91
39,1776805108031,1776805107882,1776805108166,135,284,149
40,1776805108031,1776805107882,1776805108233,202,351,149
41,1776805108031,1776805108085,1776805108300,269,215,54
42,1776805108031,1776805108085,1776805108367,336,282,54
43,1776805108230,1776805108085,1776805108435,205,350,145
44,1776805108230,1776805108085,1776805108504,274,419,145
45,1776805108230,1776805108346,1776805108571,341,225,116
46,1776805108458,1776805108346,1776805108643,185,297,112
