frame_index,cam_a_ts_ms,cam_b_ts_ms,playback_time_ms,latency_a_ms,latency_b_ms,sync_error_ms
40,1776809050740,1776809050759,1776809051090,350,331,19
41,1776809050805,1776809050851,1776809051157,352,306,46
42,1776809050905,1776809050899,1776809051223,318,324,6
43,1776809050938,1776809050963,1776809051291,353,328,25
44,1776809051005,1776809051042,1776809051356,351,314,37
45,1776809051078,1776809051087,1776809051421,343,334,9
46,1776809051140,1776809051171,1776809051487,347,316,31
47,1776809051202,1776809051232,1776809051553,351,321,30
48,1776809051272,1776809051309,1776809051620,348,311,37
49,1776809051371,1776809051371,1776809051687,316,316,0
50,1776809051444,1776809051371,1776809051754,310,383,73
51,1776809051501,1776809051502,1776809051822,321,320,1
52,1776809051567,1776809051567,1776809051889,322,322,0
53,1776809051640,1776809051640,1776809051955,315,315,0
54,1776809051700,1776809051707,1776809052020,320,313,7
55,1776809051762,1776809051754,1776809052088,326,334,8
56,1776809051804,1776809051842,1776809052153,349,311,38
57,1776809051873,1776809051920,1776809052220,347,300,47
58,1776809051974,1776809051967,1776809052287,313,320,7
59,1776809052043,1776809052049,1776809052355,312,306,6
60,1776809052102,1776809052102,1776809052421,319,319,0
61,1776809052172,1776809052166,1776809052488,316,322,6
62,1776809052239,1776809052239,1776809052556,317,317,0
63,1776809052315,1776809052302,1776809052623,308,321,13
64,1776809052368,1776809052374,1776809052689,321,315,6
65,1776809052440,1776809052435,1776809052755,315,320,5
66,1776809052492,1776809052487,1776809052821,329,334,5
67,1776809052559,1776809052553,1776809052889,330,336,6
68,1776809052605,1776809052553,1776809052955,350,402,52
69,1776809052694,1776809052713,1776809053022,328,309,19
70,1776809052773,1776809052773,1776809053088,315,315,0
71,1776809052806,1776809052832,1776809053153,347,321,26
72,1776809052871,1776809052908,1776809053219,348,311,37
73,1776809052972,1776809052972,1776809053285,313,313,0
74,1776809053040,1776809053040,1776809053351,311,311,0
75,1776809053104,1776809053116,1776809053416,312,300,12
76,1776809053173,1776809053180,1776809053484,311,304,7
77,1776809053241,1776809053180,1776809053549,308,369,61
78,1776809053300,1776809053300,1776809053615,315,315,0
79,1776809053370,1776809053370,1776809053683,313,313,0
80,1776809053441,1776809053420,1776809053748,307,328,21
81,1776809053501,1776809053501,1776809053814,313,313,0
82,1776809053572,1776809053579,1776809053881,309,302,7
83,1776809053636,1776809053622,1776809053946,310,324,14
84,1776809053702,1776809053702,1776809054012,310,310,0
85,1776809053771,1776809053765,1776809054079,308,314,6
86,1776809053806,1776809053838,1776809054143,337,305,32
87,1776809053905,1776809053905,1776809054209,304,304,0
88,1776809053971,1776809053905,1776809054275,304,370,66
89,1776809053971,1776809053990,1776809054340,369,350,19
90,1776809054103,1776809054103,1776809054405,302,302,0
91,1776809054103,1776809054103,1776809054470,367,367,0
92,1776809054205,1776809054186,1776809054535,330,349,19
93,1776809054271,1776809054258,1776809054600,329,342,13
94,1776809054312,1776809054305,1776809054665,353,360,7
95,1776809054368,1776809054368,1776809054730,362,362,0
96,1776809054442,1776809054455,1776809054795,353,340,13
97,1776809054503,1776809054503,1776809054860,357,357,0
98,1776809054571,1776809054571,1776809054926,355,355,0
99,1776809054673,1776809054637,1776809054992,319,355,36
100,1776809054741,1776809054755,1776809055057,316,302,14
101,1776809054808,1776809054821,1776809055123,315,302,13
102,1776809054842,1776809054821,1776809055188,346,367,21
103,1776809054934,1776809054900,1776809055254,320,354,34
104,1776809055007,1776809054976,1776809055320,313,344,31
105,1776809055064,1776809055051,1776809055386,322,335,13
106,1776809055104,1776809055104,1776809055451,347,347,0
107,1776809055196,1776809055174,1776809055517,321,343,22
108,1776809055240,1776809055240,1776809055582,342,342,0
109,1776809055328,1776809055300,1776809055648,320,348,28
110,1776809055369,1776809055375,1776809055714,345,339,6
111,1776809055471,1776809055433,1776809055780,309,347,38
112,1776809055513,1776809055487,1776809055846,333,359,26
113,1776809055606,1776809055568,1776809055911,305,343,38
114,1776809055669,1776809055657,1776809055977,308,320,12
115,1776809055739,1776809055706,1776809056042,303,336,33
116,1776809055807,1776809055768,1776809056108,301,340,39
117,1776809055841,1776809055822,1776809056173,332,351,19
118,1776809055928,1776809055914,1776809056239,311,325,14
119,1776809055968,1776809055974,1776809056304,336,330,6
120,1776809056039,1776809056039,1776809056370,331,331,0
121,1776809056101,1776809056108,1776809056434,333,326,7
122,1776809056180,1776809056155,1776809056499,319,344,25
123,1776809056242,1776809056248,1776809056565,323,317,6
124,1776809056298,1776809056304,1776809056632,334,328,6
125,1776809056373,1776809056355,1776809056698,325,343,18
126,1776809056442,1776809056435,1776809056763,321,328,7
127,1776809056507,1776809056507,1776809056833,326,326,0
128,1776809056571,1776809056565,1776809056904,333,339,6
129,1776809056641,1776809056622,1776809056971,330,349,19
130,1776809056738,1776809056704,1776809057038,300,334,34
131,1776809056761,1776809056754,1776809057104,343,350,7
132,1776809056817,1776809056861,1776809057171,354,310,44
133,1776809056901,1776809056908,1776809057236,335,328,7
134,1776809057001,1776809056969,1776809057302,301,333,32
135,1776809057001,1776809057032,1776809057367,366,335,31
136,1776809057094,1776809057088,1776809057433,339,345,6
137,1776809057139,1776809057175,1776809057499,360,324,36
138,1776809057206,1776809057231,1776809057564,358,333,25
139,1776809057273,1776809057304,1776809057630,357,326,31
140,1776809057336,1776809057373,1776809057699,363,326,37
141,1776809057405,1776809057435,1776809057765,360,330,30
142,1776809057507,1776809057487,1776809057832,325,345,20
143,1776809057571,1776809057564,1776809057898,327,334,7
144,1776809057640,1776809057621,1776809057964,324,343,19
145,1776809057713,1776809057700,1776809058030,317,330,13
146,1776809057774,1776809057754,1776809058096,322,342,20
147,1776809057838,1776809057845,1776809058161,323,316,7
148,1776809057913,1776809057907,1776809058226,313,319,6
149,1776809057977,1776809057971,1776809058294,317,323,6
150,1776809058006,1776809057971,1776809058361,355,390,35
151,1776809058074,1776809057971,1776809058430,356,459,103
152,1776809058138,1776809057971,1776809058498,360,527,167
153,1776809058206,1776809057971,1776809058565,359,594,235
154,1776809058306,1776809057971,1776809058632,326,661,335
155,1776809058369,1776809058378,1776809058699,330,321,9
156,1776809058461,1776809058447,1776809058765,304,318,14
157,1776809058534,1776809058527,1776809058835,301,308,7
158,1776809058603,1776809058603,1776809058903,300,300,0
159,1776809058660,1776809058652,1776809058969,309,317,8
160,1776809058704,1776809058705,1776809059036,332,331,1
161,1776809058740,1776809058759,1776809059102,362,343,19
162,1776809058843,1776809058837,1776809059167,324,330,6
163,1776809058916,1776809058889,1776809059232,316,343,27
164,1776809058972,1776809058966,1776809059298,326,332,6
165,1776809059041,1776809059021,1776809059364,323,343,20
166,1776809059101,1776809059107,1776809059430,329,323,6
167,1776809059173,1776809059155,1776809059496,323,341,18
168,1776809059249,1776809059243,1776809059561,312,318,6
169,1776809059307,1776809059313,1776809059630,323,317,6
170,1776809059334,1776809059365,1776809059696,362,331,31
171,1776809059439,1776809059420,1776809059761,322,341,19
172,1776809059501,1776809059501,1776809059827,326,326,0
173,1776809059534,1776809059565,1776809059893,359,328,31
174,1776809059640,1776809059621,1776809059959,319,338,19
175,1776809059701,1776809059708,1776809060025,324,317,7
176,1776809059738,1776809059774,1776809060092,354,318,36
177,1776809059812,1776809059854,1776809060158,346,304,42
178,1776809059905,1776809059905,1776809060224,319,319,0
179,1776809059972,1776809059972,1776809060291,319,319,0
180,1776809060043,1776809060037,1776809060357,314,320,6
181,1776809060101,1776809060089,1776809060424,323,335,12
182,1776809060139,1776809060170,1776809060491,352,321,31
183,1776809060240,1776809060234,1776809060556,316,322,6
184,1776809060274,1776809060305,1776809060622,348,317,31
185,1776809060336,1776809060369,1776809060689,353,320,33
186,1776809060444,1776809060437,1776809060754,310,317,7
187,1776809060506,1776809060487,1776809060822,316,335,19
