frame_index,cam_0_ts_ms,cam_1_ts_ms,cam_2_ts_ms,cam_3_ts_ms,playback_time_ms,latency_0_ms,latency_1_ms,latency_2_ms,latency_3_ms,sync_error_ms
52,1777425046511,1777425053164,1777425058514,1777425045913,1777425068050,21539,14886,9536,22137,12601
53,1777425046511,1777425053164,1777425058514,1777425045913,1777425068132,21621,14968,9618,22219,12601
54,1777425046511,1777425053164,1777425058514,1777425045980,1777425068215,21704,15051,9701,22235,12534
55,1777425046511,1777425053164,1777425058514,1777425046046,1777425068296,21785,15132,9782,22250,12468
56,1777425046511,1777425053164,1777425058514,1777425046046,1777425068377,21866,15213,9863,22331,12468
57,1777425046521,1777425053164,1777425058514,1777425046046,1777425068458,21937,15294,9944,22412,12468
58,1777425046531,1777425053164,1777425058514,1777425046046,1777425068540,22009,15376,10026,22494,12468
59,1777425046531,1777425053164,1777425058514,1777425046046,1777425068621,22090,15457,10107,22575,12468
60,1777425046531,1777425053174,1777425058514,1777425046092,1777425068703,22172,15529,10189,22611,12422
61,1777425046531,1777425053174,1777425058514,1777425046092,1777425068784,22253,15610,10270,22692,12422
62,1777425046540,1777425053174,1777425058514,1777425046112,1777425068866,22326,15692,10352,22754,12402
63,1777425046540,1777425053174,1777425058514,1777425046158,1777425068946,22406,15772,10432,22788,12356
64,1777425046540,1777425053174,1777425058514,1777425046158,1777425069028,22488,15854,10514,22870,12356
65,1777425046540,1777425053174,1777425058514,1777425046213,1777425069111,22571,15937,10597,22898,12301
66,1777425046540,1777425053174,1777425058514,1777425046258,1777425069194,22654,16020,10680,22936,12256
67,1777425046540,1777425053174,1777425058514,1777425046325,1777425069276,22736,16102,10762,22951,12189
68,1777425046540,1777425053187,1777425058514,1777425046358,1777425069358,22818,16171,10844,23000,12156
69,1777425046540,1777425053187,1777425058543,1777425046380,1777425069439,22899,16252,10896,23059,12163
70,1777425046550,1777425053187,1777425058543,1777425046380,1777425069521,22971,16334,10978,23141,12163
71,1777425046550,1777425053187,1777425058543,1777425046425,1777425069602,23052,16415,11059,23177,12118
72,1777425046550,1777425053187,1777425058543,1777425046425,1777425069684,23134,16497,11141,23259,12118
73,1777425046550,1777425053187,1777425058543,1777425046425,1777425069767,23217,16580,11224,23342,12118
74,1777425046550,1777425053187,1777425058543,1777425046447,1777425069849,23299,16662,11306,23402,12096
75,1777425046550,1777425053187,1777425058543,1777425046491,1777425069931,23381,16744,11388,23440,12052
76,1777425046550,1777425053187,1777425058543,1777425046558,1777425070012,23462,16825,11469,23454,11993
77,1777425046550,1777425053187,1777425058543,1777425046647,1777425070094,23544,16907,11551,23447,11993
78,1777425046550,1777425053187,1777425058543,1777425046759,1777425070175,23625,16988,11632,23416,11993
79,1777425046550,1777425053187,1777425058543,1777425046825,1777425070256,23706,17069,11713,23431,11993
80,1777425046550,1777425053187,1777425058543,1777425046858,1777425070337,23787,17150,11794,23479,11993
81,1777425046559,1777425053187,1777425058543,1777425046858,1777425070419,23860,17232,11876,23561,11984
82,1777425046578,1777425053210,1777425058543,1777425046858,1777425070501,23923,17291,11958,23643,11965
83,1777425046578,1777425053210,1777425058543,1777425046858,1777425070581,24003,17371,12038,23723,11965
84,1777425046578,1777425053210,1777425058618,1777425046858,1777425070663,24085,17453,12045,23805,12040
85,1777425046578,1777425053210,1777425058618,1777425046858,1777425070744,24166,17534,12126,23886,12040
86,1777425046578,1777425053210,1777425058618,1777425046925,1777425070826,24248,17616,12208,23901,12040
87,1777425046578,1777425053210,1777425058618,1777425046992,1777425070909,24331,17699,12291,23917,12040
88,1777425046588,1777425053210,1777425058618,1777425046992,1777425070992,24404,17782,12374,24000,12030
89,1777425046588,1777425053210,1777425058618,1777425046992,1777425071073,24485,17863,12455,24081,12030
90,1777425046588,1777425053210,1777425058618,1777425046992,1777425071154,24566,17944,12536,24162,12030
91,1777425046588,1777425053223,1777425058618,1777425047012,1777425071235,24647,18012,12617,24223,12030
92,1777425046671,1777425053223,1777425058618,1777425047058,1777425071317,24646,18094,12699,24259,11947
93,1777425046671,1777425053223,1777425058646,1777425047058,1777425071399,24728,18176,12753,24341,11975
94,1777425046671,1777425053223,1777425058646,1777425047058,1777425071481,24810,18258,12835,24423,11975
95,1777425046671,1777425053223,1777425058646,1777425047158,1777425071564,24893,18341,12918,24406,11975
96,1777425046671,1777425053223,1777425058646,1777425047158,1777425071646,24975,18423,13000,24488,11975
97,1777425046671,1777425053223,1777425058646,1777425047179,1777425071728,25057,18505,13082,24549,11975
98,1777425046712,1777425053223,1777425058646,1777425047179,1777425071810,25098,18587,13164,24631,11934
99,1777425046712,1777425053223,1777425058683,1777425047179,1777425071892,25180,18669,13209,24713,11971
100,1777425046712,1777425053223,1777425058683,1777425047245,1777425071974,25262,18751,13291,24729,11971
101,1777425046712,1777425053223,1777425058683,1777425047313,1777425072055,25343,18832,13372,24742,11971
102,1777425046712,1777425053233,1777425058683,1777425047313,1777425072136,25424,18903,13453,24823,11971
103,1777425046769,1777425053233,1777425058683,1777425047313,1777425072219,25450,18986,13536,24906,11914
104,1777425046769,1777425053233,1777425058683,1777425047313,1777425072301,25532,19068,13618,24988,11914
105,1777425046769,1777425053233,1777425058683,1777425047359,1777425072383,25614,19150,13700,25024,11914
106,1777425046769,1777425053233,1777425058747,1777425047359,1777425072465,25696,19232,13718,25106,11978
107,1777425046769,1777425053233,1777425058747,1777425047425,1777425072548,25779,19315,13801,25123,11978
108,1777425046893,1777425053233,1777425058747,1777425047491,1777425072630,25737,19397,13883,25139,11854
109,1777425046893,1777425053233,1777425058781,1777425047491,1777425072712,25819,19479,13931,25221,11888
110,1777425046893,1777425053233,1777425058781,1777425047491,1777425072794,25901,19561,14013,25303,11888
111,1777425046893,1777425053233,1777425058781,1777425047512,1777425072875,25982,19642,14094,25363,11888
112,1777425046915,1777425053244,1777425058781,1777425047559,1777425072956,26041,19712,14175,25397,11866
113,1777425046915,1777425053244,1777425058847,1777425047559,1777425073037,26122,19793,14190,25478,11932
114,1777425046915,1777425053244,1777425058847,1777425047559,1777425073121,26206,19877,14274,25562,11932
115,1777425046969,1777425053244,1777425058916,1777425047559,1777425073202,26233,19958,14286,25643,11947
116,1777425046969,1777425053255,1777425058916,1777425047559,1777425073283,26314,20028,14367,25724,11947
117,1777425046969,1777425053255,1777425058981,1777425047559,1777425073365,26396,20110,14384,25806,12012
118,1777425047172,1777425053255,1777425058981,1777425047559,1777425073447,26275,20192,14466,25888,11809
119,1777425047172,1777425053255,1777425058981,1777425047559,1777425073529,26357,20274,14548,25970,11809
120,1777425047172,1777425053255,1777425059047,1777425047579,1777425073611,26439,20356,14564,26032,11875
121,1777425047194,1777425053255,1777425059047,1777425047579,1777425073692,26498,20437,14645,26113,11853
122,1777425047194,1777425053264,1777425059081,1777425047579,1777425073774,26580,20510,14693,26195,11887
123,1777425047194,1777425053264,1777425059147,1777425047579,1777425073857,26663,20593,14710,26278,11953
124,1777425047194,1777425053264,1777425059147,1777425047626,1777425073939,26745,20675,14792,26313,11953
125,1777425047194,1777425053264,1777425059147,1777425047713,1777425074021,26827,20757,14874,26308,11953
126,1777425047194,1777425053264,1777425059147,1777425047713,1777425074103,26909,20839,14956,26390,11953
127,1777425047194,1777425053264,1777425059147,1777425047758,1777425074185,26991,20921,15038,26427,11953
128,1777425047194,1777425053264,1777425059213,1777425047758,1777425074268,27074,21004,15055,26510,12019
129,1777425047203,1777425053264,1777425059280,1777425047758,1777425074350,27147,21086,15070,26592,12077
130,1777425047203,1777425053264,1777425059280,1777425047779,1777425074432,27229,21168,15152,26653,12077
131,1777425047236,1777425053264,1777425059280,1777425047779,1777425074513,27277,21249,15233,26734,12044
132,1777425047236,1777425053264,1777425059280,1777425047779,1777425074595,27359,21331,15315,26816,12044
133,1777425047236,1777425053264,1777425059280,1777425047825,1777425074677,27441,21413,15397,26852,12044
134,1777425047236,1777425053264,1777425059315,1777425047825,1777425074759,27523,21495,15444,26934,12079
135,1777425047236,1777425053274,1777425059315,1777425047892,1777425074841,27605,21567,15526,26949,12079
136,1777425047236,1777425053274,1777425059315,1777425047892,1777425074922,27686,21648,15607,27030,12079
137,1777425047236,1777425053274,1777425059380,1777425047892,1777425075003,27767,21729,15623,27111,12144
138,1777425047236,1777425053274,1777425059414,1777425047892,1777425075085,27849,21811,15671,27193,12178
139,1777425047236,1777425053274,1777425059414,1777425047892,1777425075166,27930,21892,15752,27274,12178
140,1777425047236,1777425053274,1777425059414,1777425047892,1777425075249,28013,21975,15835,27357,12178
141,1777425047300,1777425053274,1777425059414,1777425047892,1777425075331,28031,22057,15917,27439,12114
142,1777425047300,1777425053274,1777425059414,1777425047892,1777425075413,28113,22139,15999,27521,12114
143,1777425047300,1777425053274,1777425059482,1777425047892,1777425075495,28195,22221,16013,27603,12182
144,1777425047300,1777425053274,1777425059482,1777425047892,1777425075577,28277,22303,16095,27685,12182
145,1777425047300,1777425053274,1777425059482,1777425047892,1777425075660,28360,22386,16178,27768,12182
146,1777425047300,1777425053274,1777425059482,1777425047892,1777425075742,28442,22468,16260,27850,12182
147,1777425047300,1777425053274,1777425059482,1777425047892,1777425075824,28524,22550,16342,27932,12182
148,1777425047300,1777425053274,1777425059482,1777425047892,1777425075906,28606,22632,16424,28014,12182
149,1777425047300,1777425053274,1777425059482,1777425047892,1777425075988,28688,22714,16506,28096,12182
150,1777425047300,1777425053274,1777425059482,1777425048092,1777425076070,28770,22796,16588,27978,12182
151,1777425047300,1777425053274,1777425059482,1777425048092,1777425076153,28853,22879,16671,28061,12182
152,1777425047300,1777425053274,1777425059482,1777425048112,1777425076235,28935,22961,16753,28123,12182
153,1777425047300,1777425053274,1777425059482,1777425048225,1777425076318,29018,23044,16836,28093,12182
154,1777425047300,1777425053274,1777425059482,1777425048312,1777425076399,29099,23125,16917,28087,12182
155,1777425047300,1777425053274,1777425059482,1777425048492,1777425076480,29180,23206,16998,27988,12182
156,1777425047300,1777425053274,1777425059482,1777425048492,1777425076560,29260,23286,17078,28068,12182
157,1777425047300,1777425053274,1777425059482,1777425048513,1777425076641,29341,23367,17159,28128,12182
158,1777425047300,1777425053274,1777425059482,1777425048625,1777425076723,29423,23449,17241,28098,12182
159,1777425047300,1777425053274,1777425059482,1777425048691,1777425076803,29503,23529,17321,28112,12182
160,1777425047377,1777425053274,1777425059482,1777425048691,1777425076884,29507,23610,17402,28193,12105
161,1777425047377,1777425053274,1777425059482,1777425048691,1777425076966,29589,23692,17484,28275,12105
162,1777425047377,1777425053274,1777425059482,1777425048824,1777425077049,29672,23775,17567,28225,12105
163,1777425047377,1777425053274,1777425059548,1777425048891,1777425077130,29753,23856,17582,28239,12171
164,1777425047377,1777425053274,1777425059616,1777425048957,1777425077211,29834,23937,17595,28254,12239
165,1777425047377,1777425053274,1777425059616,1777425048979,1777425077292,29915,24018,17676,28313,12239
166,1777425047377,1777425053274,1777425059616,1777425048979,1777425077374,29997,24100,17758,28395,12239
167,1777425047377,1777425053274,1777425059616,1777425048979,1777425077456,30079,24182,17840,28477,12239
168,1777425047377,1777425053274,1777425059616,1777425048979,1777425077538,30161,24264,17922,28559,12239
169,1777425047377,1777425053274,1777425059616,1777425048979,1777425077621,30244,24347,18005,28642,12239
170,1777425047377,1777425053284,1777425059616,1777425048979,1777425077703,30326,24419,18087,28724,12239
171,1777425047377,1777425053284,1777425059616,1777425048979,1777425077786,30409,24502,18170,28807,12239
172,1777425047377,1777425053284,1777425059616,1777425049156,1777425077869,30492,24585,18253,28713,12239
173,1777425047377,1777425053284,1777425059616,1777425049246,1777425077951,30574,24667,18335,28705,12239
174,1777425047377,1777425053284,1777425059616,1777425049312,1777425078033,30656,24749,18417,28721,12239
175,1777425047377,1777425053284,1777425059616,1777425049424,1777425078115,30738,24831,18499,28691,12239
176,1777425047377,1777425053284,1777425059616,1777425049492,1777425078196,30819,24912,18580,28704,12239
177,1777425047377,1777425053284,1777425059616,1777425049512,1777425078277,30900,24993,18661,28765,12239
178,1777425047377,1777425053284,1777425059616,1777425049558,1777425078359,30982,25075,18743,28801,12239
179,1777425047377,1777425053284,1777425059616,1777425049579,1777425078441,31064,25157,18825,28862,12239
180,1777425047377,1777425053284,1777425059616,1777425049645,1777425078522,31145,25238,18906,28877,12239
181,1777425047377,1777425053284,1777425059616,1777425049758,1777425078604,31227,25320,18988,28846,12239
182,1777425047377,1777425053284,1777425059616,1777425049779,1777425078685,31308,25401,19069,28906,12239
183,1777425047377,1777425053284,1777425059616,1777425049912,1777425078766,31389,25482,19150,28854,12239
184,1777425047377,1777425053284,1777425059616,1777425049978,1777425078847,31470,25563,19231,28869,12239
185,1777425047377,1777425053284,1777425059616,1777425050091,1777425078929,31552,25645,19313,28838,12239
186,1777425047377,1777425053284,1777425059616,1777425050124,1777425079010,31633,25726,19394,28886,12239
187,1777425047377,1777425053284,1777425059616,1777425050145,1777425079092,31715,25808,19476,28947,12239
188,1777425047377,1777425053284,1777425059616,1777425050278,1777425079176,31799,25892,19560,28898,12239
189,1777425047377,1777425053284,1777425059616,1777425050278,1777425079257,31880,25973,19641,28979,12239
190,1777425047377,1777425053284,1777425059616,1777425050325,1777425079339,31962,26055,19723,29014,12239
191,1777425047377,1777425053284,1777425059616,1777425050457,1777425079421,32044,26137,19805,28964,12239
192,1777425047377,1777425053284,1777425059680,1777425050478,1777425079503,32126,26219,19823,29025,12303
193,1777425047377,1777425053284,1777425059680,1777425050545,1777425079583,32206,26299,19903,29038,12303
194,1777425047377,1777425053284,1777425059680,1777425050545,1777425079664,32287,26380,19984,29119,12303
195,1777425047377,1777425053284,1777425059680,1777425050591,1777425079746,32369,26462,20066,29155,12303
196,1777425047377,1777425053284,1777425059680,1777425050591,1777425079827,32450,26543,20147,29236,12303
197,1777425047377,1777425053284,1777425059680,1777425050612,1777425079908,32531,26624,20228,29296,12303
198,1777425047377,1777425053284,1777425059680,1777425050725,1777425079990,32613,26706,20310,29265,12303
199,1777425047377,1777425053284,1777425059748,1777425050725,1777425080071,32694,26787,20323,29346,12371
200,1777425047377,1777425053284,1777425059748,1777425050745,1777425080153,32776,26869,20405,29408,12371
201,1777425047377,1777425053284,1777425059748,1777425050745,1777425080234,32857,26950,20486,29489,12371
202,1777425047377,1777425053284,1777425059748,1777425050745,1777425080316,32939,27032,20568,29571,12371
203,1777425047377,1777425053284,1777425059748,1777425050745,1777425080399,33022,27115,20651,29654,12371
204,1777425047377,1777425053284,1777425059748,1777425050745,1777425080482,33105,27198,20734,29737,12371
205,1777425047377,1777425053284,1777425059748,1777425050745,1777425080564,33187,27280,20816,29819,12371
206,1777425047377,1777425053284,1777425059748,1777425050745,1777425080646,33269,27362,20898,29901,12371
207,1777425047377,1777425053284,1777425059748,1777425050745,1777425080728,33351,27444,20980,29983,12371
208,1777425047377,1777425053284,1777425059748,1777425050745,1777425080811,33434,27527,21063,30066,12371
209,1777425047377,1777425053284,1777425059748,1777425050745,1777425080893,33516,27609,21145,30148,12371
210,1777425047377,1777425053284,1777425059748,1777425050745,1777425080975,33598,27691,21227,30230,12371
211,1777425047377,1777425053284,1777425059748,1777425050745,1777425081057,33680,27773,21309,30312,12371
212,1777425047377,1777425053284,1777425059748,1777425050791,1777425081140,33763,27856,21392,30349,12371
213,1777425047377,1777425053284,1777425059748,1777425050845,1777425081222,33845,27938,21474,30377,12371
214,1777425047377,1777425053284,1777425059748,1777425050956,1777425081303,33926,28019,21555,30347,12371
215,1777425047377,1777425053284,1777425059748,1777425050978,1777425081384,34007,28100,21636,30406,12371
216,1777425047377,1777425053284,1777425059780,1777425051045,1777425081465,34088,28181,21685,30420,12403
217,1777425047377,1777425053284,1777425059780,1777425051112,1777425081548,34171,28264,21768,30436,12403
218,1777425047377,1777425053284,1777425059780,1777425051112,1777425081629,34252,28345,21849,30517,12403
219,1777425047377,1777425053284,1777425059780,1777425051157,1777425081710,34333,28426,21930,30553,12403
220,1777425047377,1777425053284,1777425059780,1777425051157,1777425081791,34414,28507,22011,30634,12403
221,1777425047377,1777425053284,1777425059780,1777425051178,1777425081872,34495,28588,22092,30694,12403
222,1777425047377,1777425053284,1777425059780,1777425051312,1777425081954,34577,28670,22174,30642,12403
223,1777425047377,1777425053284,1777425059780,1777425051358,1777425082036,34659,28752,22256,30678,12403
224,1777425047377,1777425053284,1777425059780,1777425051378,1777425082117,34740,28833,22337,30739,12403
225,1777425047377,1777425053284,1777425059780,1777425051444,1777425082198,34821,28914,22418,30754,12403
226,1777425047451,1777425053284,1777425059780,1777425051444,1777425082280,34829,28996,22500,30836,12329
227,1777425047451,1777425053284,1777425059780,1777425051511,1777425082362,34911,29078,22582,30851,12329
228,1777425047451,1777425053284,1777425059780,1777425051557,1777425082444,34993,29160,22664,30887,12329
229,1777425047451,1777425053284,1777425059780,1777425051557,1777425082526,35075,29242,22746,30969,12329
230,1777425047451,1777425053284,1777425059848,1777425051557,1777425082608,35157,29324,22760,31051,12397
231,1777425047451,1777425053284,1777425059848,1777425051557,1777425082690,35239,29406,22842,31133,12397
232,1777425047451,1777425053284,1777425059848,1777425051611,1777425082772,35321,29488,22924,31161,12397
233,1777425047451,1777425053284,1777425059848,1777425051611,1777425082854,35403,29570,23006,31243,12397
234,1777425047451,1777425053284,1777425059848,1777425051657,1777425082936,35485,29652,23088,31279,12397
235,1777425047451,1777425053284,1777425059848,1777425051678,1777425083018,35567,29734,23170,31340,12397
236,1777425047451,1777425053284,1777425059848,1777425051724,1777425083100,35649,29816,23252,31376,12397
237,1777425047451,1777425053284,1777425059848,1777425051791,1777425083182,35731,29898,23334,31391,12397
238,1777425047451,1777425053284,1777425059848,1777425051791,1777425083262,35811,29978,23414,31471,12397
239,1777425047451,1777425053284,1777425059848,1777425051878,1777425083344,35893,30060,23496,31466,12397
240,1777425047451,1777425053284,1777425059848,1777425051923,1777425083425,35974,30141,23577,31502,12397
241,1777425047451,1777425053284,1777425059848,1777425052012,1777425083507,36056,30223,23659,31495,12397
242,1777425047451,1777425053347,1777425059848,1777425052012,1777425083588,36137,30241,23740,31576,12397
243,1777425047451,1777425053347,1777425059848,1777425052057,1777425083668,36217,30321,23820,31611,12397
244,1777425047451,1777425053347,1777425059881,1777425052057,1777425083749,36298,30402,23868,31692,12430
245,1777425047451,1777425053347,1777425059881,1777425052057,1777425083831,36380,30484,23950,31774,12430
246,1777425047451,1777425053347,1777425059881,1777425052057,1777425083913,36462,30566,24032,31856,12430
247,1777425047451,1777425053347,1777425059949,1777425052057,1777425083995,36544,30648,24046,31938,12498
248,1777425047451,1777425053347,1777425059949,1777425052057,1777425084077,36626,30730,24128,32020,12498
249,1777425047451,1777425053347,1777425059949,1777425052057,1777425084158,36707,30811,24209,32101,12498
250,1777425047451,1777425053347,1777425059949,1777425052078,1777425084240,36789,30893,24291,32162,12498
251,1777425047451,1777425053347,1777425060012,1777425052078,1777425084322,36871,30975,24310,32244,12561
252,1777425047451,1777425053347,1777425060012,1777425052121,1777425084404,36953,31057,24392,32283,12561
253,1777425047451,1777425053347,1777425060012,1777425052121,1777425084485,37034,31138,24473,32364,12561
254,1777425047451,1777425053455,1777425060080,1777425052121,1777425084567,37116,31112,24487,32446,12629
255,1777425047451,1777425053455,1777425060146,1777425052121,1777425084650,37199,31195,24504,32529,12695
256,1777425047451,1777425053455,1777425060146,1777425052144,1777425084732,37281,31277,24586,32588,12695
257,1777425047451,1777425053455,1777425060213,1777425052144,1777425084813,37362,31358,24600,32669,12762
258,1777425047451,1777425053455,1777425060213,1777425052144,1777425084895,37444,31440,24682,32751,12762
259,1777425047451,1777425053478,1777425060282,1777425052144,1777425084977,37526,31499,24695,32833,12831
260,1777425047451,1777425053478,1777425060349,1777425052144,1777425085057,37606,31579,24708,32913,12898
261,1777425047451,1777425053478,1777425060349,1777425052223,1777425085139,37688,31661,24790,32916,12898
262,1777425047451,1777425053478,1777425060416,1777425052223,1777425085221,37770,31743,24805,32998,12965
263,1777425047451,1777425053478,1777425060416,1777425052290,1777425085303,37852,31825,24887,33013,12965
264,1777425047451,1777425053478,1777425060416,1777425052290,1777425085384,37933,31906,24968,33094,12965
265,1777425047451,1777425053478,1777425060549,1777425052290,1777425085466,38015,31988,24917,33176,13098
266,1777425047451,1777425053547,1777425060549,1777425052311,1777425085548,38097,32001,24999,33237,13098
267,1777425047451,1777425053547,1777425060549,1777425052357,1777425085630,38179,32083,25081,33273,13098
268,1777425047451,1777425053547,1777425060549,1777425052378,1777425085711,38260,32164,25162,33333,13098
269,1777425047451,1777425053547,1777425060615,1777425052378,1777425085793,38342,32246,25178,33415,13164
270,1777425047451,1777425053547,1777425060680,1777425052423,1777425085876,38425,32329,25196,33453,13229
271,1777425047451,1777425053547,1777425060747,1777425052444,1777425085958,38507,32411,25211,33514,13296
272,1777425047451,1777425053627,1777425060814,1777425052444,1777425086040,38589,32413,25226,33596,13363
273,1777425047451,1777425053627,1777425060946,1777425052444,1777425086122,38671,32495,25176,33678,13495
274,1777425047507,1777425053679,1777425060981,1777425052511,1777425086204,38697,32525,25223,33693,13474
275,1777425047507,1777425053679,1777425061015,1777425052511,1777425086284,38777,32605,25269,33773,13508
276,1777425047507,1777425053679,1777425061146,1777425052557,1777425086365,38858,32686,25219,33808,13639
277,1777425047507,1777425053760,1777425061279,1777425052623,1777425086446,38939,32686,25167,33823,13772
278,1777425047507,1777425053760,1777425061347,1777425052623,1777425086527,39020,32767,25180,33904,13840
279,1777425047507,1777425053760,1777425061414,1777425052644,1777425086607,39100,32847,25193,33963,13907
280,1777425047507,1777425053832,1777425061481,1777425052644,1777425086688,39181,32856,25207,34044,13974
281,1777425047507,1777425053832,1777425061615,1777425052690,1777425086769,39262,32937,25154,34079,14108
282,1777425047507,1777425053832,1777425061615,1777425052690,1777425086850,39343,33018,25235,34160,14108
283,1777425047507,1777425053832,1777425061615,1777425052690,1777425086931,39424,33099,25316,34241,14108
284,1777425047507,1777425053887,1777425061747,1777425052711,1777425087013,39506,33126,25266,34302,14240
285,1777425047507,1777425053887,1777425061813,1777425052757,1777425087096,39589,33209,25283,34339,14306
286,1777425047507,1777425053887,1777425061846,1777425052757,1777425087177,39670,33290,25331,34420,14339
287,1777425047507,1777425053887,1777425061846,1777425052757,1777425087259,39752,33372,25413,34502,14339
288,1777425047507,1777425053950,1777425061933,1777425052777,1777425087341,39834,33391,25408,34564,14426
289,1777425047507,1777425053950,1777425062045,1777425052777,1777425087422,39915,33472,25377,34645,14538
290,1777425047507,1777425053950,1777425062045,1777425052777,1777425087504,39997,33554,25459,34727,14538
291,1777425047507,1777425053950,1777425062045,1777425052844,1777425087586,40079,33636,25541,34742,14538
292,1777425047507,1777425053950,1777425062045,1777425052944,1777425087668,40161,33718,25623,34724,14538
