frame_index,cam_0_ts_ms,cam_1_ts_ms,cam_2_ts_ms,cam_3_ts_ms,playback_time_ms,latency_0_ms,latency_1_ms,latency_2_ms,latency_3_ms,sync_error_ms
132,1777424310739,1777424311342,1777424311479,1777424311882,1777424312287,1548,945,808,405,1143
133,1777424310739,1777424311342,1777424311783,1777424311948,1777424312369,1630,1027,586,421,1209
134,1777424310739,1777424311342,1777424311850,1777424311948,1777424312450,1711,1108,600,502,1209
135,1777424312031,1777424311342,1777424311984,1777424311948,1777424312532,501,1190,548,584,689
136,1777424312031,1777424311342,1777424311984,1777424311948,1777424312612,581,1270,628,664,689
137,1777424312031,1777424311342,1777424312190,1777424311948,1777424312692,661,1350,502,744,848
138,1777424312031,1777424312154,1777424312283,1777424311948,1777424312774,743,620,491,826,335
139,1777424312031,1777424312154,1777424312312,1777424311948,1777424312854,823,700,542,906,364
140,1777424312031,1777424312154,1777424312351,1777424311982,1777424312937,906,783,586,955,369
141,1777424312031,1777424312154,1777424312413,1777424312048,1777424313019,988,865,606,971,382
142,1777424312031,1777424312154,1777424312479,1777424312082,1777424313100,1069,946,621,1018,448
143,1777424312031,1777424312154,1777424312479,1777424312117,1777424313181,1150,1027,702,1064,448
144,1777424312031,1777424312154,1777424312479,1777424312214,1777424313263,1232,1109,784,1049,448
145,1777424312031,1777424312154,1777424312548,1777424312248,1777424313344,1313,1190,796,1096,517
146,1777424312031,1777424312154,1777424312548,1777424312248,1777424313425,1394,1271,877,1177,517
147,1777424312031,1777424312154,1777424312548,1777424312880,1777424313507,1476,1353,959,627,849
148,1777424312031,1777424312154,1777424312548,1777424312880,1777424313589,1558,1435,1041,709,849
149,1777424312031,1777424312154,1777424312548,1777424313346,1777424313671,1640,1517,1123,325,1315
150,1777424312031,1777424312154,1777424312548,1777424313415,1777424313753,1722,1599,1205,338,1384
151,1777424312031,1777424312154,1777424312548,1777424313513,1777424313835,1804,1681,1287,322,1482
152,1777424312031,1777424312154,1777424312548,1777424313548,1777424313916,1885,1762,1368,368,1517
153,1777424312031,1777424312154,1777424312548,1777424313682,1777424313998,1967,1844,1450,316,1651
154,1777424312031,1777424312154,1777424312548,1777424313816,1777424314079,2048,1925,1531,263,1785
155,1777424312031,1777424312154,1777424312548,1777424313947,1777424314160,2129,2006,1612,213,1916
156,1777424312031,1777424312154,1777424312548,1777424313947,1777424314241,2210,2087,1693,294,1916
157,1777424312031,1777424312154,1777424312979,1777424313947,1777424314322,2291,2168,1343,375,1916
158,1777424312031,1777424312154,1777424312979,1777424313947,1777424314404,2373,2250,1425,457,1916
159,1777424312031,1777424312154,1777424312979,1777424314015,1777424314486,2455,2332,1507,471,1984
160,1777424312031,1777424312154,1777424312979,1777424314181,1777424314567,2536,2413,1588,386,2150
161,1777424312031,1777424312154,1777424312979,1777424314215,1777424314647,2616,2493,1668,432,2184
162,1777424312031,1777424312154,1777424312979,1777424314412,1777424314728,2697,2574,1749,316,2381
163,1777424312031,1777424312154,1777424313850,1777424314482,1777424314809,2778,2655,959,327,2451
164,1777424312031,1777424312154,1777424313916,1777424314580,1777424314890,2859,2736,974,310,2549
165,1777424312031,1777424312154,1777424313916,1777424314580,1777424314971,2940,2817,1055,391,2549
166,1777424312031,1777424312154,1777424313945,1777424314580,1777424315052,3021,2898,1107,472,2549
167,1777424312031,1777424312154,1777424313945,1777424314580,1777424315134,3103,2980,1189,554,2549
168,1777424312031,1777424312154,1777424313945,1777424314580,1777424315216,3185,3062,1271,636,2549
169,1777424312031,1777424312154,1777424314711,1777424314580,1777424315297,3266,3143,586,717,2680
170,1777424312031,1777424312154,1777424314747,1777424314648,1777424315379,3348,3225,632,731,2716
171,1777424312031,1777424312154,1777424314747,1777424314715,1777424315460,3429,3306,713,745,2716
172,1777424312031,1777424312154,1777424314788,1777424314778,1777424315541,3510,3387,753,763,2757
173,1777424312031,1777424312154,1777424314844,1777424314882,1777424315622,3591,3468,778,740,2851
174,1777424312031,1777424312154,1777424314844,1777424315379,1777424315703,3672,3549,859,324,3348
175,1777424312031,1777424312154,1777424314844,1777424315379,1777424315783,3752,3629,939,404,3348
176,1777424312031,1777424312154,1777424314844,1777424315479,1777424315863,3832,3709,1019,384,3448
177,1777424312031,1777424312154,1777424314844,1777424315514,1777424315944,3913,3790,1100,430,3483
178,1777424312031,1777424312154,1777424314844,1777424315647,1777424316025,3994,3871,1181,378,3616
179,1777424312031,1777424312154,1777424314844,1777424315704,1777424316106,4075,3952,1262,402,3673
180,1777424312031,1777424312154,1777424315347,1777424315704,1777424316187,4156,4033,840,483,3673
181,1777424312031,1777424312154,1777424315347,1777424315811,1777424316268,4237,4114,921,457,3780
182,1777424312031,1777424312154,1777424315347,1777424315978,1777424316349,4318,4195,1002,371,3947
183,1777424312031,1777424312154,1777424315347,1777424316013,1777424316430,4399,4276,1083,417,3982
184,1777424312031,1777424312154,1777424315815,1777424316248,1777424316512,4481,4358,697,264,4217
185,1777424312031,1777424312154,1777424315815,1777424316347,1777424316593,4562,4439,778,246,4316
186,1777424312031,1777424312154,1777424315849,1777424316381,1777424316673,4642,4519,824,292,4350
187,1777424312031,1777424312154,1777424315849,1777424316415,1777424316755,4724,4601,906,340,4384
188,1777424315705,1777424312154,1777424315849,1777424316512,1777424316837,1132,4683,988,325,4358
189,1777424315705,1777424312154,1777424315849,1777424316715,1777424316918,1213,4764,1069,203,4561
190,1777424315705,1777424312154,1777424315915,1777424316736,1777424316998,1293,4844,1083,262,4582
191,1777424315705,1777424312154,1777424315915,1777424316813,1777424317079,1374,4925,1164,266,4659
192,1777424315705,1777424312154,1777424315915,1777424316945,1777424317159,1454,5005,1244,214,4791
193,1777424315705,1777424312154,1777424315915,1777424317013,1777424317240,1535,5086,1325,227,4859
