frame_index,cam_0_ts_ms,cam_1_ts_ms,cam_2_ts_ms,cam_3_ts_ms,playback_time_ms,latency_0_ms,latency_1_ms,latency_2_ms,latency_3_ms,sync_error_ms
23,1777424626237,1777424620604,1777424626512,1777424627151,1777424627441,1204,6837,929,290,6547
24,1777424626237,1777424620604,1777424626776,1777424627251,1777424627522,1285,6918,746,271,6647
25,1777424626237,1777424620604,1777424626776,1777424627291,1777424627604,1367,7000,828,313,6687
26,1777424626237,1777424620604,1777424627079,1777424627395,1777424627685,1448,7081,606,290,6791
27,1777424626237,1777424620604,1777424627079,1777424627484,1777424627765,1528,7161,686,281,6880
28,1777424626237,1777424620604,1777424627145,1777424627561,1777424627846,1609,7242,701,285,6957
29,1777424626237,1777424620604,1777424627212,1777424627628,1777424627927,1690,7323,715,299,7024
30,1777424626237,1777424620604,1777424627420,1777424627628,1777424628009,1772,7405,589,381,7024
31,1777424626237,1777424620604,1777424627615,1777424627628,1777424628091,1854,7487,476,463,7024
32,1777424627545,1777424620604,1777424627774,1777424627628,1777424628171,626,7567,397,543,7170
33,1777424627545,1777424620604,1777424627774,1777424627628,1777424628252,707,7648,478,624,7170
34,1777424627545,1777424620604,1777424627774,1777424627628,1777424628333,788,7729,559,705,7170
35,1777424627545,1777424620604,1777424627811,1777424627757,1777424628415,870,7811,604,658,7207
36,1777424627545,1777424620604,1777424627945,1777424627790,1777424628495,950,7891,550,705,7341
37,1777424627545,1777424620604,1777424628012,1777424627858,1777424628576,1031,7972,564,718,7408
38,1777424627545,1777424620604,1777424628079,1777424628260,1777424628657,1112,8053,578,397,7656
39,1777424627545,1777424620604,1777424628143,1777424628584,1777424628739,1194,8135,596,155,7980
40,1777424627545,1777424620604,1777424628211,1777424628650,1777424628821,1276,8217,610,171,8046
41,1777424627545,1777424620604,1777424628411,1777424628726,1777424628902,1357,8298,491,176,8122
42,1777424627545,1777424620604,1777424628579,1777424628828,1777424628982,1437,8378,403,154,8224
43,1777424627545,1777424620604,1777424628646,1777424628891,1777424629065,1520,8461,419,174,8287
44,1777424627545,1777424620604,1777424628713,1777424628994,1777424629146,1601,8542,433,152,8390
45,1777424627545,1777424620604,1777424628713,1777424629060,1777424629229,1684,8625,516,169,8456
46,1777424628804,1777424628786,1777424628713,1777424629127,1777424629309,505,523,596,182,414
47,1777424628804,1777424628786,1777424628787,1777424629222,1777424629390,586,604,603,168,436
48,1777424628804,1777424628786,1777424628850,1777424629283,1777424629471,667,685,621,188,497
49,1777424628823,1777424628814,1777424628908,1777424629383,1777424629553,730,739,645,170,569
50,1777424628823,1777424628814,1777424628995,1777424629458,1777424629633,810,819,638,175,644
51,1777424628823,1777424628814,1777424628995,1777424629560,1777424629713,890,899,718,153,746
52,1777424628823,1777424628814,1777424628995,1777424629627,1777424629795,972,981,800,168,813
53,1777424628823,1777424628814,1777424628995,1777424629695,1777424629876,1053,1062,881,181,881
54,1777424628823,1777424628814,1777424629318,1777424629794,1777424629958,1135,1144,640,164,980
55,1777424628823,1777424628814,1777424629318,1777424629861,1777424630039,1216,1225,721,178,1047
56,1777424628823,1777424628814,1777424629376,1777424629927,1777424630120,1297,1306,744,193,1113
57,1777424628823,1777424628814,1777424629376,1777424630026,1777424630202,1379,1388,826,176,1212
58,1777424628823,1777424628814,1777424629376,1777424630127,1777424630284,1461,1470,908,157,1313
59,1777424628823,1777424628814,1777424629376,1777424630194,1777424630365,1542,1551,989,171,1380
60,1777424628823,1777424628814,1777424629376,1777424630283,1777424630447,1624,1633,1071,164,1469
61,1777424628823,1777424628814,1777424629646,1777424630358,1777424630529,1706,1715,883,171,1544
62,1777424628823,1777424628814,1777424629712,1777424630460,1777424630610,1787,1796,898,150,1646
63,1777424628823,1777424628814,1777424629712,1777424630527,1777424630692,1869,1878,980,165,1713
64,1777424628823,1777424628814,1777424629712,1777424630560,1777424630773,1950,1959,1061,213,1746
65,1777424628823,1777424628814,1777424629712,1777424630691,1777424630854,2031,2040,1142,163,1877
66,1777424628823,1777424628814,1777424629712,1777424630760,1777424630934,2111,2120,1222,174,1946
67,1777424628823,1777424628814,1777424629712,1777424630857,1777424631016,2193,2202,1304,159,2043
68,1777424628823,1777424628814,1777424630610,1777424630927,1777424631097,2274,2283,487,170,2113
69,1777424628823,1777424628814,1777424630745,1777424631027,1777424631179,2356,2365,434,152,2213
70,1777424628823,1777424628814,1777424630841,1777424631027,1777424631259,2436,2445,418,232,2213
71,1777424630911,1777424628814,1777424630841,1777424631027,1777424631340,429,2526,499,313,2213
72,1777424630935,1777424628814,1777424630919,1777424631060,1777424631422,487,2608,503,362,2246
73,1777424630935,1777424628814,1777424630919,1777424631191,1777424631504,569,2690,585,313,2377
74,1777424630948,1777424628814,1777424630974,1777424631327,1777424631586,638,2772,612,259,2513
75,1777424630948,1777424628814,1777424630974,1777424631425,1777424631666,718,2852,692,241,2611
76,1777424630970,1777424628814,1777424631073,1777424631525,1777424631746,776,2932,673,221,2711
77,1777424630970,1777424628814,1777424631073,1777424631593,1777424631828,858,3014,755,235,2779
78,1777424630970,1777424628814,1777424631110,1777424631627,1777424631910,940,3096,800,283,2813
79,1777424630970,1777424628814,1777424631211,1777424631660,1777424631992,1022,3178,781,332,2846
80,1777424630970,1777424628814,1777424631211,1777424631760,1777424632073,1103,3259,862,313,2946
81,1777424630970,1777424628814,1777424631211,1777424631760,1777424632153,1183,3339,942,393,2946
82,1777424630970,1777424628814,1777424631211,1777424631827,1777424632235,1265,3421,1024,408,3013
83,1777424630970,1777424628814,1777424631673,1777424631924,1777424632317,1347,3503,644,393,3110
84,1777424630970,1777424628814,1777424631776,1777424631993,1777424632398,1428,3584,622,405,3179
85,1777424630970,1777424628814,1777424631776,1777424632056,1777424632479,1509,3665,703,423,3242
86,1777424630970,1777424628814,1777424631844,1777424632157,1777424632559,1589,3745,715,402,3343
87,1777424630970,1777424628814,1777424632044,1777424632293,1777424632641,1671,3827,597,348,3479
88,1777424630970,1777424628814,1777424632178,1777424632293,1777424632722,1752,3908,544,429,3479
89,1777424630970,1777424628814,1777424632178,1777424632490,1777424632803,1833,3989,625,313,3676
90,1777424630970,1777424628814,1777424632340,1777424632655,1777424632884,1914,4070,544,229,3841
91,1777424630970,1777424628814,1777424632477,1777424632725,1777424632965,1995,4151,488,240,3911
92,1777424630970,1777424628814,1777424632477,1777424632860,1777424633046,2076,4232,569,186,4046
93,1777424630970,1777424628814,1777424632540,1777424632949,1777424633127,2157,4313,587,178,4135
94,1777424630970,1777424628814,1777424632709,1777424633025,1777424633206,2236,4392,497,181,4211
95,1777424630970,1777424628814,1777424632776,1777424633118,1777424633287,2317,4473,511,169,4304
96,1777424630970,1777424628814,1777424632776,1777424633193,1777424633367,2397,4553,591,174,4379
97,1777424631845,1777424628814,1777424632878,1777424633255,1777424633449,1604,4635,571,194,4441
98,1777424631845,1777424632738,1777424632878,1777424633326,1777424633529,1684,791,651,203,1481
99,1777424631845,1777424632738,1777424632878,1777424633458,1777424633609,1764,871,731,151,1613
100,1777424631845,1777424632738,1777424632939,1777424633526,1777424633690,1845,952,751,164,1681
101,1777424631845,1777424632738,1777424632939,1777424633622,1777424633772,1927,1034,833,150,1777
102,1777424631845,1777424632738,1777424632976,1777424633689,1777424633853,2008,1115,877,164,1844
103,1777424631845,1777424632738,1777424632976,1777424633757,1777424633933,2088,1195,957,176,1912
104,1777424631845,1777424632738,1777424632976,1777424633825,1777424634015,2170,1277,1039,190,1980
105,1777424631845,1777424632738,1777424632976,1777424633915,1777424634096,2251,1358,1120,181,2070
106,1777424631845,1777424632738,1777424633444,1777424634026,1777424634177,2332,1439,733,151,2181
107,1777424631845,1777424632738,1777424633510,1777424634092,1777424634258,2413,1520,748,166,2247
108,1777424631845,1777424632738,1777424633510,1777424634181,1777424634338,2493,1600,828,157,2336
109,1777424631845,1777424632738,1777424633510,1777424634257,1777424634418,2573,1680,908,161,2412
110,1777424631845,1777424632738,1777424633510,1777424634325,1777424634498,2653,1760,988,173,2480
111,1777424631845,1777424632738,1777424633510,1777424634421,1777424634580,2735,1842,1070,159,2576
112,1777424631845,1777424632738,1777424633510,1777424634490,1777424634660,2815,1922,1150,170,2645
113,1777424631845,1777424632738,1777424633972,1777424634490,1777424634741,2896,2003,769,251,2645
114,1777424631845,1777424632738,1777424633972,1777424634658,1777424634821,2976,2083,849,163,2813
115,1777424631845,1777424632738,1777424633972,1777424634658,1777424634902,3057,2164,930,244,2813
116,1777424631845,1777424632738,1777424633972,1777424634822,1777424634983,3138,2245,1011,161,2977
117,1777424631845,1777424632738,1777424633972,1777424634822,1777424635064,3219,2326,1092,242,2977
118,1777424631845,1777424632738,1777424633972,1777424634990,1777424635144,3299,2406,1172,154,3145
119,1777424631845,1777424632738,1777424633972,1777424634990,1777424635227,3382,2489,1255,237,3145
120,1777424631845,1777424632738,1777424633972,1777424635156,1777424635309,3464,2571,1337,153,3311
121,1777424631845,1777424632738,1777424633972,1777424635156,1777424635390,3545,2652,1418,234,3311
122,1777424631845,1777424632738,1777424634639,1777424635291,1777424635471,3626,2733,832,180,3446
123,1777424631845,1777424632738,1777424634706,1777424635392,1777424635552,3707,2814,846,160,3547
124,1777424631845,1777424632738,1777424634706,1777424635392,1777424635633,3788,2895,927,241,3547
125,1777424631845,1777424632738,1777424634706,1777424635453,1777424635715,3870,2977,1009,262,3608
126,1777424631845,1777424632738,1777424634706,1777424635453,1777424635797,3952,3059,1091,344,3608
127,1777424631845,1777424632738,1777424635076,1777424635453,1777424635880,4035,3142,804,427,3608
128,1777424631845,1777424632738,1777424635173,1777424635522,1777424635961,4116,3223,788,439,3677
129,1777424631845,1777424632738,1777424635173,1777424635522,1777424636042,4197,3304,869,520,3677
130,1777424631845,1777424632738,1777424635173,1777424635590,1777424636123,4278,3385,950,533,3745
131,1777424631845,1777424632738,1777424635173,1777424635825,1777424636205,4360,3467,1032,380,3980
132,1777424631845,1777424632738,1777424635173,1777424635825,1777424636285,4440,3547,1112,460,3980
133,1777424631845,1777424632738,1777424635173,1777424635825,1777424636366,4521,3628,1193,541,3980
134,1777424631845,1777424632738,1777424635173,1777424636191,1777424636447,4602,3709,1274,256,4346
135,1777424631845,1777424632738,1777424635173,1777424636257,1777424636530,4685,3792,1357,273,4412
136,1777424631845,1777424632738,1777424635173,1777424636257,1777424636611,4766,3873,1438,354,4412
137,1777424631845,1777424632738,1777424635173,1777424636355,1777424636693,4848,3955,1520,338,4510
138,1777424631845,1777424632738,1777424635173,1777424636489,1777424636774,4929,4036,1601,285,4644
139,1777424631845,1777424632738,1777424635173,1777424636623,1777424636856,5011,4118,1683,233,4778
140,1777424631845,1777424632738,1777424635173,1777424636623,1777424636938,5093,4200,1765,315,4778
141,1777424631845,1777424632738,1777424635173,1777424636690,1777424637021,5176,4283,1848,331,4845
142,1777424631845,1777424632738,1777424635173,1777424636890,1777424637102,5257,4364,1929,212,5045
143,1777424631845,1777424632738,1777424635173,1777424637022,1777424637183,5338,4445,2010,161,5177
144,1777424631845,1777424632738,1777424635173,1777424637022,1777424637264,5419,4526,2091,242,5177
145,1777424631845,1777424632738,1777424635173,1777424637126,1777424637345,5500,4607,2172,219,5281
146,1777424631845,1777424632738,1777424635173,1777424637256,1777424637427,5582,4689,2254,171,5411
147,1777424631845,1777424632738,1777424636538,1777424637256,1777424637509,5664,4771,971,253,5411
148,1777424631845,1777424632738,1777424636538,1777424637423,1777424637590,5745,4852,1052,167,5578
149,1777424631845,1777424632738,1777424636574,1777424637490,1777424637672,5827,4934,1098,182,5645
150,1777424631845,1777424632738,1777424636574,1777424637556,1777424637753,5908,5015,1179,197,5711
151,1777424631845,1777424632738,1777424636574,1777424637556,1777424637836,5991,5098,1262,280,5711
152,1777424631845,1777424632738,1777424636574,1777424637556,1777424637918,6073,5180,1344,362,5711
153,1777424631845,1777424632738,1777424636574,1777424637690,1777424638000,6155,5262,1426,310,5845
154,1777424631845,1777424632738,1777424636574,1777424637823,1777424638080,6235,5342,1506,257,5978
155,1777424631845,1777424632738,1777424637368,1777424637858,1777424638161,6316,5423,793,303,6013
156,1777424631845,1777424632738,1777424637507,1777424637924,1777424638243,6398,5505,736,319,6079
157,1777424631845,1777424632738,1777424637640,1777424637924,1777424638325,6480,5587,685,401,6079
158,1777424631845,1777424632738,1777424637719,1777424637924,1777424638406,6561,5668,687,482,6079
159,1777424631845,1777424632738,1777424637808,1777424637958,1777424638488,6643,5750,680,530,6113
160,1777424631845,1777424632738,1777424637808,1777424638256,1777424638569,6724,5831,761,313,6411
161,1777424631845,1777424632738,1777424637808,1777424638457,1777424638650,6805,5912,842,193,6612
162,1777424631845,1777424632738,1777424637808,1777424638485,1777424638730,6885,5992,922,245,6640
163,1777424631845,1777424632738,1777424637808,1777424638553,1777424638811,6966,6073,1003,258,6708
164,1777424631845,1777424632738,1777424638039,1777424638721,1777424638893,7048,6155,854,172,6876
165,1777424631845,1777424632738,1777424638105,1777424638822,1777424638974,7129,6236,869,152,6977
166,1777424631845,1777424632738,1777424638105,1777424638890,1777424639056,7211,6318,951,166,7045
167,1777424631845,1777424632738,1777424638105,1777424638988,1777424639138,7293,6400,1033,150,7143
168,1777424631845,1777424632738,1777424638540,1777424638988,1777424639219,7374,6481,679,231,7143
169,1777424631845,1777424632738,1777424638571,1777424639123,1777424639301,7456,6563,730,178,7278
170,1777424631845,1777424632738,1777424638607,1777424639179,1777424639383,7538,6645,776,204,7334
171,1777424631845,1777424632738,1777424638607,1777424639289,1777424639464,7619,6726,857,175,7444
172,1777424631845,1777424632738,1777424638607,1777424639390,1777424639545,7700,6807,938,155,7545
173,1777424631845,1777424638832,1777424639075,1777424639390,1777424639626,7781,794,551,236,7545
174,1777424638504,1777424638832,1777424639075,1777424639489,1777424639707,1203,875,632,218,985
175,1777424638504,1777424638832,1777424639103,1777424639489,1777424639789,1285,957,686,300,985
176,1777424638504,1777424638832,1777424639207,1777424639489,1777424639871,1367,1039,664,382,985
177,1777424638504,1777424638832,1777424639207,1777424639489,1777424639952,1448,1120,745,463,985
178,1777424638504,1777424638832,1777424639207,1777424639489,1777424640033,1529,1201,826,544,985
179,1777424638504,1777424638832,1777424639207,1777424639489,1777424640116,1612,1284,909,627,985
180,1777424638504,1777424638832,1777424639207,1777424639523,1777424640198,1694,1366,991,675,1019
181,1777424638504,1777424638832,1777424639620,1777424639656,1777424640279,1775,1447,659,623,1152
182,1777424638504,1777424638832,1777424639637,1777424639789,1777424640360,1856,1528,723,571,1285
183,1777424638504,1777424638832,1777424639637,1777424640113,1777424640442,1938,1610,805,329,1609
184,1777424638504,1777424638832,1777424639637,1777424640113,1777424640523,2019,1691,886,410,1609
185,1777424638504,1777424638832,1777424639637,1777424640330,1777424640606,2102,1774,969,276,1826
186,1777424638504,1777424638832,1777424639637,1777424640524,1777424640687,2183,1855,1050,163,2020
187,1777424638504,1777424638832,1777424639637,1777424640524,1777424640768,2264,1936,1131,244,2020
188,1777424638504,1777424638832,1777424639637,1777424640656,1777424640848,2344,2016,1211,192,2152
189,1777424638504,1777424638832,1777424640203,1777424640690,1777424640930,2426,2098,727,240,2186
190,1777424638504,1777424638832,1777424640203,1777424640812,1777424641011,2507,2179,808,199,2308
191,1777424638504,1777424638832,1777424640203,1777424640923,1777424641092,2588,2260,889,169,2419
192,1777424638504,1777424638832,1777424640203,1777424640923,1777424641172,2668,2340,969,249,2419
193,1777424638504,1777424638832,1777424640203,1777424641023,1777424641253,2749,2421,1050,230,2519
194,1777424638504,1777424638832,1777424640203,1777424641179,1777424641333,2829,2501,1130,154,2675
195,1777424638504,1777424638832,1777424640203,1777424641179,1777424641415,2911,2583,1212,236,2675
196,1777424638504,1777424638832,1777424640738,1777424641254,1777424641496,2992,2664,758,242,2750
197,1777424638504,1777424638832,1777424640802,1777424641356,1777424641578,3074,2746,776,222,2852
198,1777424638504,1777424638832,1777424640802,1777424641454,1777424641659,3155,2827,857,205,2950
199,1777424638504,1777424638832,1777424640802,1777424641556,1777424641740,3236,2908,938,184,3052
200,1777424638504,1777424638832,1777424640802,1777424641663,1777424641821,3317,2989,1019,158,3159
201,1777424638504,1777424638832,1777424640802,1777424641663,1777424641902,3398,3070,1100,239,3159
202,1777424638504,1777424638832,1777424641239,1777424641822,1777424641982,3478,3150,743,160,3318
203,1777424638504,1777424638832,1777424641239,1777424641822,1777424642064,3560,3232,825,242,3318
204,1777424640855,1777424638832,1777424641306,1777424641989,1777424642145,1290,3313,839,156,3157
205,1777424640855,1777424638832,1777424641306,1777424641989,1777424642226,1371,3394,920,237,3157
206,1777424640855,1777424638832,1777424641306,1777424642154,1777424642306,1451,3474,1000,152,3322
207,1777424640855,1777424638832,1777424641306,1777424642154,1777424642388,1533,3556,1082,234,3322
208,1777424640855,1777424640032,1777424641306,1777424642319,1777424642470,1615,2438,1164,151,2287
209,1777424640855,1777424640032,1777424641306,1777424642319,1777424642552,1697,2520,1246,233,2287
210,1777424640855,1777424640032,1777424641968,1777424642455,1777424642633,1778,2601,665,178,2423
211,1777424640855,1777424640032,1777424642004,1777424642556,1777424642714,1859,2682,710,158,2524
212,1777424640855,1777424640032,1777424642071,1777424642556,1777424642795,1940,2763,724,239,2524
213,1777424640855,1777424640032,1777424642272,1777424642723,1777424642875,2020,2843,603,152,2691
214,1777424640855,1777424640032,1777424642272,1777424642723,1777424642955,2100,2923,683,232,2691
215,1777424640855,1777424640032,1777424642301,1777424642854,1777424643035,2180,3003,734,181,2822
216,1777424640855,1777424640032,1777424642301,1777424642956,1777424643116,2261,3084,815,160,2924
217,1777424640855,1777424640032,1777424642301,1777424642989,1777424643197,2342,3165,896,208,2957
218,1777424640855,1777424640032,1777424642570,1777424643121,1777424643278,2423,3246,708,157,3089
219,1777424640855,1777424640032,1777424642639,1777424643121,1777424643359,2504,3327,720,238,3089
220,1777424640855,1777424640032,1777424642839,1777424643287,1777424643439,2584,3407,600,152,3255
221,1777424640855,1777424640032,1777424642937,1777424643287,1777424643519,2664,3487,582,232,3255
222,1777424640855,1777424640032,1777424643003,1777424643418,1777424643600,2745,3568,597,182,3386
223,1777424640855,1777424640032,1777424643206,1777424643522,1777424643682,2827,3650,476,160,3490
224,1777424640855,1777424640032,1777424643206,1777424643585,1777424643762,2907,3730,556,177,3553
225,1777424640855,1777424640032,1777424643272,1777424643585,1777424643843,2988,3811,571,258,3553
226,1777424643319,1777424640032,1777424643339,1777424643721,1777424643925,606,3893,586,204,3689
227,1777424643348,1777424640032,1777424643339,1777424643844,1777424644006,658,3974,667,162,3812
228,1777424643348,1777424640032,1777424643408,1777424643919,1777424644085,737,4053,677,166,3887
229,1777424643348,1777424640032,1777424643505,1777424643952,1777424644165,817,4133,660,213,3920
230,1777424643348,1777424640032,1777424643538,1777424644054,1777424644245,897,4213,707,191,4022
231,1777424643348,1777424640032,1777424643538,1777424644123,1777424644328,980,4296,790,205,4091
232,1777424643348,1777424640032,1777424643737,1777424644254,1777424644409,1061,4377,672,155,4222
233,1777424643348,1777424640032,1777424643879,1777424644311,1777424644491,1143,4459,612,180,4279
234,1777424643348,1777424640032,1777424643935,1777424644383,1777424644570,1222,4538,635,187,4351
235,1777424643348,1777424640032,1777424643935,1777424644489,1777424644651,1303,4619,716,162,4457
236,1777424643348,1777424640032,1777424643935,1777424644552,1777424644731,1383,4699,796,179,4520
237,1777424643348,1777424640032,1777424644139,1777424644654,1777424644813,1465,4781,674,159,4622
238,1777424643348,1777424640032,1777424644205,1777424644688,1777424644894,1546,4862,689,206,4656
239,1777424643348,1777424640032,1777424644462,1777424644755,1777424644975,1627,4943,513,220,4723
240,1777424643348,1777424640032,1777424644462,1777424644755,1777424645055,1707,5023,593,300,4723
241,1777424643348,1777424640032,1777424644538,1777424644954,1777424645136,1788,5104,598,182,4922
242,1777424644187,1777424640032,1777424644638,1777424644988,1777424645217,1030,5185,579,229,4956
243,1777424644187,1777424640032,1777424644638,1777424645022,1777424645298,1111,5266,660,276,4990
244,1777424644187,1777424640032,1777424644638,1777424645153,1777424645379,1192,5347,741,226,5121
245,1777424644187,1777424640032,1777424644638,1777424645285,1777424645460,1273,5428,822,175,5253
246,1777424644674,1777424640032,1777424644711,1777424645388,1777424645541,867,5509,830,153,5356
247,1777424644674,1777424640032,1777424644768,1777424645443,1777424645622,948,5590,854,179,5411
248,1777424644674,1777424640032,1777424644768,1777424645520,1777424645703,1029,5671,935,183,5488
249,1777424644674,1777424640032,1777424644866,1777424645628,1777424645785,1111,5753,919,157,5596
250,1777424644674,1777424640032,1777424644901,1777424645710,1777424645865,1191,5833,964,155,5678
251,1777424644674,1777424640032,1777424645404,1777424645783,1777424645946,1272,5914,542,163,5751
252,1777424644674,1777424640032,1777424645538,1777424645783,1777424646027,1353,5995,489,244,5751
253,1777424644674,1777424640032,1777424645737,1777424645950,1777424646109,1435,6077,372,159,5918
254,1777424644674,1777424640032,1777424645839,1777424645985,1777424646189,1515,6157,350,204,5953
255,1777424644674,1777424640032,1777424645839,1777424646055,1777424646270,1596,6238,431,215,6023
256,1777424644674,1777424640032,1777424646003,1777424646177,1777424646351,1677,6319,348,174,6145
257,1777424644674,1777424640032,1777424646071,1777424646254,1777424646432,1758,6400,361,178,6222
258,1777424644674,1777424640032,1777424646105,1777424646351,1777424646513,1839,6481,408,162,6319
259,1777424644674,1777424640032,1777424646169,1777424646420,1777424646595,1921,6563,426,175,6388
260,1777424646203,1777424640032,1777424646169,1777424646521,1777424646676,473,6644,507,155,6489
261,1777424646203,1777424640032,1777424646206,1777424646589,1777424646757,554,6725,551,168,6557
262,1777424646203,1777424640032,1777424646206,1777424646684,1777424646837,634,6805,631,153,6652
263,1777424646227,1777424640032,1777424646271,1777424646754,1777424646918,691,6886,647,164,6722
264,1777424646227,1777424640032,1777424646370,1777424646821,1777424646998,771,6966,628,177,6789
265,1777424646227,1777424640032,1777424646370,1777424646919,1777424647079,852,7047,709,160,6887
266,1777424646227,1777424640032,1777424646370,1777424646987,1777424647160,933,7128,790,173,6955
267,1777424646227,1777424640032,1777424646370,1777424647086,1777424647240,1013,7208,870,154,7054
268,1777424646227,1777424640032,1777424646713,1777424647161,1777424647321,1094,7289,608,160,7129
269,1777424646227,1777424640032,1777424646801,1777424647251,1777424647402,1175,7370,601,151,7219
270,1777424646227,1777424640032,1777424646801,1777424647327,1777424647483,1256,7451,682,156,7295
271,1777424646227,1777424640032,1777424646903,1777424647386,1777424647564,1337,7532,661,178,7354
272,1777424646889,1777424640032,1777424647001,1777424647476,1777424647643,754,7611,642,167,7444
273,1777424646889,1777424640032,1777424647222,1777424647552,1777424647723,834,7691,501,171,7520
274,1777424646889,1777424640032,1777424647301,1777424647650,1777424647804,915,7772,503,154,7618
275,1777424647379,1777424640032,1777424647337,1777424647650,1777424647887,508,7855,550,237,7618
276,1777424647379,1777424640032,1777424647406,1777424647786,1777424647967,588,7935,561,181,7754
277,1777424647403,1777424640032,1777424647439,1777424647853,1777424648048,645,8016,609,195,7821
278,1777424647403,1777424640032,1777424647469,1777424647949,1777424648128,725,8096,659,179,7917
279,1777424647417,1777424640032,1777424647600,1777424648053,1777424648210,793,8178,610,157,8021
280,1777424647417,1777424640032,1777424647703,1777424648109,1777424648291,874,8259,588,182,8077
281,1777424647417,1777424640032,1777424647900,1777424648219,1777424648372,955,8340,472,153,8187
282,1777424647776,1777424640032,1777424647970,1777424648219,1777424648453,677,8421,483,234,8187
283,1777424647776,1777424640032,1777424647970,1777424648342,1777424648533,757,8501,563,191,8310
284,1777424647991,1777424640032,1777424648001,1777424648418,1777424648614,623,8582,613,196,8386
285,1777424647991,1777424640032,1777424648099,1777424648487,1777424648696,705,8664,597,209,8455
286,1777424648014,1777424640032,1777424648170,1777424648582,1777424648777,763,8745,607,195,8550
287,1777424648014,1777424640032,1777424648303,1777424648699,1777424648856,842,8824,553,157,8667
288,1777424648014,1777424640032,1777424648303,1777424648699,1777424648937,923,8905,634,238,8667
289,1777424648014,1777424640032,1777424648570,1777424648854,1777424649018,1004,8986,448,164,8822
290,1777424648014,1777424640032,1777424648805,1777424648854,1777424649099,1085,9067,294,245,8822
291,1777424648014,1777424640032,1777424648835,1777424649020,1777424649180,1166,9148,345,160,8988
292,1777424648014,1777424640032,1777424648835,1777424649020,1777424649260,1246,9228,425,240,8988
293,1777424648014,1777424640032,1777424648937,1777424649183,1777424649342,1328,9310,405,159,9151
294,1777424648014,1777424640032,1777424649070,1777424649183,1777424649423,1409,9391,353,240,9151
295,1777424648014,1777424640032,1777424649070,1777424649353,1777424649505,1491,9473,435,152,9321
296,1777424649143,1777424640032,1777424649135,1777424649353,1777424649585,442,9553,450,232,9321
297,1777424649143,1777424640032,1777424649135,1777424649483,1777424649665,522,9633,530,182,9451
298,1777424649168,1777424640032,1777424649166,1777424649584,1777424649745,577,9713,579,161,9552
299,1777424649168,1777424640032,1777424649166,1777424649652,1777424649826,658,9794,660,174,9620
300,1777424649180,1777424640032,1777424649205,1777424649753,1777424649908,728,9876,703,155,9721
301,1777424649180,1777424640032,1777424649235,1777424649819,1777424649988,808,9956,753,169,9787
302,1777424649180,1777424640032,1777424649610,1777424649908,1777424650068,888,10036,458,160,9876
303,1777424649521,1777424640032,1777424649610,1777424649908,1777424650149,628,10117,539,241,9876
304,1777424649733,1777424640032,1777424649732,1777424650050,1777424650230,497,10198,498,180,10018
305,1777424649733,1777424640032,1777424649804,1777424650141,1777424650309,576,10277,505,168,10109
306,1777424649744,1777424640032,1777424649866,1777424650182,1777424650389,645,10357,523,207,10150
