frame_index,cam_a_ts_ms,cam_b_ts_ms,playback_time_ms,latency_a_ms,latency_b_ms,sync_error_ms
112,1776809112703,1776809112710,1776809113730,1027,1020,7
113,1776809112780,1776809112767,1776809113796,1016,1029,13
114,1776809112840,1776809112834,1776809113861,1021,1027,6
115,1776809112903,1776809112888,1776809113928,1025,1040,15
116,1776809112969,1776809112969,1776809113994,1025,1025,0
117,1776809113007,1776809113039,1776809114059,1052,1020,32
118,1776809113071,1776809113102,1776809114126,1055,1024,31
119,1776809113140,1776809113171,1776809114193,1053,1022,31
120,1776809113203,1776809113171,1776809114260,1057,1089,32
121,1776809113273,1776809113300,1776809114327,1054,1027,27
122,1776809113340,1776809113377,1776809114393,1053,1016,37
123,1776809113438,1776809113438,1776809114459,1021,1021,0
124,1776809113507,1776809113507,1776809114526,1019,1019,0
125,1776809113572,1776809113572,1776809114591,1019,1019,0
126,1776809113607,1776809113643,1776809114658,1051,1015,36
127,1776809113702,1776809113688,1776809114725,1023,1037,14
128,1776809113773,1776809113766,1776809114792,1019,1026,7
129,1776809113863,1776809113849,1776809114863,1000,1014,14
130,1776809113904,1776809113910,1776809114933,1029,1023,6
131,1776809113973,1776809113979,1776809114999,1026,1020,6
132,1776809114039,1776809114039,1776809115067,1028,1028,0
133,1776809114103,1776809114109,1776809115133,1030,1024,6
134,1776809114172,1776809114172,1776809115199,1027,1027,0
135,1776809114246,1776809114246,1776809115267,1021,1021,0
136,1776809114307,1776809114307,1776809115337,1030,1030,0
137,1776809114372,1776809114372,1776809115402,1030,1030,0
138,1776809114462,1776809114447,1776809115468,1006,1021,15
139,1776809114504,1776809114510,1776809115534,1030,1024,6
140,1776809114562,1776809114554,1776809115600,1038,1046,8
141,1776809114641,1776809114620,1776809115665,1024,1045,21
142,1776809114704,1776809114698,1776809115731,1027,1033,6
143,1776809114762,1776809114754,1776809115796,1034,1042,8
144,1776809114840,1776809114819,1776809115862,1022,1043,21
145,1776809114876,1776809114889,1776809115929,1053,1040,13
146,1776809114974,1776809114954,1776809115996,1022,1042,20
147,1776809115045,1776809115045,1776809116061,1016,1016,0
148,1776809115106,1776809115106,1776809116128,1022,1022,0
149,1776809115172,1776809115179,1776809116194,1022,1015,7
150,1776809115239,1776809115240,1776809116260,1021,1020,1
151,1776809115296,1776809115290,1776809116326,1030,1036,6
152,1776809115373,1776809115354,1776809116393,1020,1039,19
153,1776809115439,1776809115439,1776809116461,1022,1022,0
154,1776809115496,1776809115489,1776809116528,1032,1039,7
155,1776809115573,1776809115555,1776809116594,1021,1039,18
156,1776809115607,1776809115555,1776809116661,1054,1106,52
157,1776809115714,1776809115689,1776809116727,1013,1038,25
158,1776809115780,1776809115767,1776809116794,1014,1027,13
159,1776809115840,1776809115834,1776809116864,1024,1030,6
160,1776809115896,1776809115890,1776809116931,1035,1041,6
161,1776809115941,1776809115960,1776809116998,1057,1038,19
162,1776809116029,1776809116021,1776809117065,1036,1044,8
163,1776809116096,1776809116089,1776809117132,1036,1043,7
164,1776809116141,1776809116159,1776809117198,1057,1039,18
165,1776809116207,1776809116258,1776809117265,1058,1007,51
166,1776809116308,1776809116302,1776809117333,1025,1031,6
167,1776809116341,1776809116373,1776809117399,1058,1026,32
168,1776809116440,1776809116421,1776809117465,1025,1044,19
169,1776809116507,1776809116507,1776809117533,1026,1026,0
170,1776809116573,1776809116573,1776809117598,1025,1025,0
171,1776809116637,1776809116643,1776809117665,1028,1022,6
172,1776809116709,1776809116691,1776809117732,1023,1041,18
173,1776809116709,1776809116766,1776809117798,1089,1032,57
174,1776809116840,1776809116847,1776809117866,1026,1019,7
175,1776809116928,1776809116914,1776809117932,1004,1018,14
176,1776809116973,1776809116973,1776809117999,1026,1026,0
177,1776809117038,1776809117038,1776809118064,1026,1026,0
178,1776809117077,1776809117096,1776809118130,1053,1034,19
179,1776809117141,1776809117186,1776809118195,1054,1009,45
180,1776809117241,1776809117235,1776809118261,1020,1026,6
181,1776809117277,1776809117296,1776809118328,1051,1032,19
182,1776809117362,1776809117354,1776809118395,1033,1041,8
183,1776809117407,1776809117438,1776809118462,1055,1024,31
184,1776809117470,1776809117502,1776809118528,1058,1026,32
185,1776809117568,1776809117555,1776809118593,1025,1038,13
186,1776809117609,1776809117628,1776809118659,1050,1031,19
187,1776809117677,1776809117696,1776809118725,1048,1029,19
188,1776809117741,1776809117696,1776809118790,1049,1094,45
189,1776809117840,1776809117834,1776809118856,1016,1022,6
190,1776809117896,1776809117888,1776809118922,1026,1034,8
191,1776809117975,1776809117957,1776809118988,1013,1031,18
192,1776809118040,1776809118033,1776809119055,1015,1022,7
193,1776809118077,1776809118092,1776809119120,1043,1028,15
194,1776809118162,1776809118157,1776809119186,1024,1029,5
195,1776809118241,1776809118220,1776809119251,1010,1031,21
196,1776809118302,1776809118309,1776809119317,1015,1008,7
197,1776809118372,1776809118309,1776809119383,1011,1074,63
198,1776809118439,1776809118439,1776809119448,1009,1009,0
