frame_index,cam_0_ts_ms,cam_1_ts_ms,playback_time_ms,latency_0_ms,latency_1_ms,sync_error_ms
339,1777496713228,1777496701941,1777496713724,496,11783,11287
340,1777496713228,1777496701941,1777496713781,553,11840,11287
341,1777496713362,1777496701963,1777496713840,478,11877,11399
342,1777496713395,1777496702009,1777496713898,503,11889,11386
343,1777496713431,1777496702009,1777496713955,524,11946,11422
344,1777496713495,1777496702030,1777496714013,518,11983,11465
345,1777496713563,1777496702030,1777496714072,509,12042,11533
346,1777496713631,1777496702030,1777496714128,497,12098,11601
347,1777496713664,1777496702077,1777496714185,521,12108,11587
348,1777496713731,1777496702077,1777496714241,510,12164,11654
349,1777496713758,1777496702097,1777496714297,539,12200,11661
350,1777496713758,1777496702097,1777496714354,596,12257,11661
351,1777496713829,1777496702097,1777496714413,584,12316,11732
352,1777496713929,1777496702097,1777496714471,542,12374,11832
353,1777496714092,1777496702097,1777496714530,438,12433,11995
354,1777496714163,1777496702097,1777496714586,423,12489,12066
355,1777496714295,1777496702097,1777496714643,348,12546,12198
356,1777496714329,1777496702097,1777496714699,370,12602,12232
357,1777496714497,1777496702097,1777496714756,259,12659,12400
358,1777496714564,1777496702097,1777496714813,249,12716,12467
359,1777496714590,1777496702097,1777496714870,280,12773,12493
360,1777496714590,1777496702163,1777496714928,338,12765,12427
361,1777496714630,1777496702163,1777496714986,356,12823,12467
362,1777496714696,1777496702209,1777496715046,350,12837,12487
363,1777496714728,1777496702230,1777496715103,375,12873,12498
364,1777496714857,1777496702230,1777496715161,304,12931,12627
365,1777496714857,1777496702274,1777496715217,360,12943,12583
366,1777496714857,1777496702296,1777496715274,417,12978,12561
367,1777496714891,1777496702342,1777496715331,440,12989,12549
368,1777496714929,1777496702342,1777496715390,461,13048,12587
369,1777496714995,1777496702363,1777496715446,451,13083,12632
370,1777496715061,1777496702408,1777496715502,441,13094,12653
371,1777496715061,1777496702430,1777496715559,498,13129,12631
372,1777496715095,1777496702430,1777496715618,523,13188,12665
373,1777496715191,1777496702430,1777496715676,485,13246,12761
374,1777496715229,1777496702430,1777496715734,505,13304,12799
375,1777496715330,1777496702475,1777496715791,461,13316,12855
376,1777496715497,1777496702475,1777496715847,350,13372,13022
377,1777496715497,1777496702475,1777496715902,405,13427,13022
378,1777496715558,1777496702475,1777496715960,402,13485,13083
379,1777496715592,1777496702475,1777496716017,425,13542,13117
380,1777496715659,1777496702475,1777496716075,416,13600,13184
381,1777496715659,1777496702542,1777496716134,475,13592,13117
382,1777496715659,1777496702542,1777496716192,533,13650,13117
383,1777496715659,1777496702563,1777496716251,592,13688,13096
384,1777496715762,1777496702609,1777496716309,547,13700,13153
385,1777496715830,1777496702609,1777496716367,537,13758,13221
386,1777496715862,1777496702629,1777496716425,563,13796,13233
387,1777496715862,1777496702629,1777496716482,620,13853,13233
388,1777496715928,1777496702674,1777496716540,612,13866,13254
389,1777496716030,1777496702696,1777496716596,566,13900,13334
390,1777496716096,1777496702696,1777496716652,556,13956,13400
391,1777496716229,1777496702696,1777496716709,480,14013,13533
392,1777496716298,1777496702696,1777496716768,470,14072,13602
393,1777496716298,1777496702696,1777496716826,528,14130,13602
394,1777496716396,1777496702696,1777496716886,490,14190,13700
395,1777496716562,1777496702696,1777496716945,383,14249,13866
396,1777496716660,1777496702696,1777496717003,343,14307,13964
