frame_index,cam_0_ts_ms,cam_1_ts_ms,playback_time_ms,latency_0_ms,latency_1_ms,sync_error_ms
38,1777496911270,1777496910082,1777496911698,428,1616,1188
39,1777496911337,1777496910171,1777496911754,417,1583,1166
40,1777496911373,1777496910216,1777496911807,434,1591,1157
41,1777496911373,1777496910304,1777496911864,491,1560,1069
42,1777496911373,1777496910404,1777496911921,548,1517,969
43,1777496911373,1777496910516,1777496911977,604,1461,857
44,1777496911373,1777496910650,1777496912033,660,1383,723
45,1777496911407,1777496910717,1777496912089,682,1372,690
46,1777496911435,1777496910717,1777496912145,710,1428,718
47,1777496911435,1777496910803,1777496912202,767,1399,632
48,1777496911504,1777496910883,1777496912258,754,1375,621
49,1777496911504,1777496910948,1777496912314,810,1366,556
50,1777496911571,1777496911016,1777496912369,798,1353,555
51,1777496911571,1777496911083,1777496912426,855,1343,488
52,1777496911637,1777496911116,1777496912482,845,1366,521
53,1777496911671,1777496911182,1777496912538,867,1356,489
54,1777496911704,1777496911270,1777496912593,889,1323,434
55,1777496911736,1777496911315,1777496912648,912,1333,421
56,1777496911736,1777496911337,1777496912703,967,1366,399
57,1777496911771,1777496911382,1777496912760,989,1378,389
58,1777496911805,1777496911403,1777496912818,1013,1415,402
59,1777496911838,1777496911516,1777496912875,1037,1359,322
60,1777496911838,1777496911603,1777496912932,1094,1329,235
61,1777496911838,1777496911682,1777496912988,1150,1306,156
62,1777496911838,1777496911770,1777496913045,1207,1275,68
63,1777496911838,1777496911949,1777496913102,1264,1153,111
64,1777496911838,1777496912070,1777496913157,1319,1087,232
65,1777496911838,1777496912203,1777496913213,1375,1010,365
66,1777496911838,1777496912315,1777496913267,1429,952,477
67,1777496911838,1777496912315,1777496913323,1485,1008,477
68,1777496911838,1777496912336,1777496913380,1542,1044,498
69,1777496911838,1777496912381,1777496913439,1601,1058,543
70,1777496911838,1777496912536,1777496913496,1658,960,698
71,1777496911838,1777496912714,1777496913553,1715,839,876
72,1777496911838,1777496912736,1777496913608,1770,872,898
73,1777496911838,1777496912848,1777496913665,1827,817,1010
74,1777496911872,1777496912982,1777496913721,1849,739,1110
75,1777496911872,1777496913069,1777496913777,1905,708,1197
76,1777496911905,1777496913181,1777496913834,1929,653,1276
77,1777496911937,1777496913248,1777496913887,1950,639,1311
78,1777496911937,1777496913248,1777496913942,2005,694,1311
79,1777496912004,1777496913314,1777496913999,1995,685,1310
80,1777496912004,1777496913382,1777496914055,2051,673,1378
81,1777496912071,1777496913403,1777496914112,2041,709,1332
82,1777496912138,1777496913515,1777496914168,2030,653,1377
83,1777496912138,1777496913515,1777496914224,2086,709,1377
84,1777496912204,1777496913535,1777496914282,2078,747,1331
85,1777496912204,1777496913581,1777496914341,2137,760,1377
86,1777496912204,1777496913644,1777496914399,2195,755,1440
87,1777496912305,1777496913681,1777496914456,2151,775,1376
88,1777496912305,1777496913748,1777496914513,2208,765,1443
89,1777496912305,1777496913748,1777496914570,2265,822,1443
90,1777496912305,1777496913748,1777496914628,2323,880,1443
91,1777496912371,1777496913748,1777496914692,2321,944,1377
92,1777496912371,1777496913769,1777496914748,2377,979,1398
93,1777496912403,1777496913815,1777496914805,2402,990,1412
94,1777496912505,1777496913815,1777496914864,2359,1049,1310
95,1777496912505,1777496913835,1777496914921,2416,1086,1330
96,1777496912505,1777496913835,1777496914979,2474,1144,1330
97,1777496912638,1777496913835,1777496915039,2401,1204,1197
98,1777496912638,1777496913882,1777496915097,2459,1215,1244
99,1777496912638,1777496913903,1777496915156,2518,1253,1265
100,1777496912638,1777496913903,1777496915216,2578,1313,1265
101,1777496912638,1777496913903,1777496915276,2638,1373,1265
102,1777496912671,1777496913903,1777496915336,2665,1433,1232
103,1777496912671,1777496913948,1777496915395,2724,1447,1277
104,1777496912739,1777496913948,1777496915457,2718,1509,1209
105,1777496912772,1777496913948,1777496915514,2742,1566,1176
106,1777496912772,1777496913981,1777496915572,2800,1591,1209
107,1777496912772,1777496913981,1777496915631,2859,1650,1209
108,1777496912772,1777496914002,1777496915691,2919,1689,1230
109,1777496912837,1777496914002,1777496915750,2913,1748,1165
110,1777496912837,1777496914059,1777496915808,2971,1749,1222
111,1777496912837,1777496914114,1777496915867,3030,1753,1277
112,1777496912905,1777496914136,1777496915925,3020,1789,1231
113,1777496912905,1777496914136,1777496915981,3076,1845,1231
114,1777496912938,1777496914136,1777496916039,3101,1903,1198
115,1777496912938,1777496914181,1777496916099,3161,1918,1243
116,1777496912938,1777496914181,1777496916159,3221,1978,1243
117,1777496913005,1777496914181,1777496916218,3213,2037,1176
118,1777496913005,1777496914202,1777496916278,3273,2076,1197
119,1777496913005,1777496914248,1777496916337,3332,2089,1243
120,1777496913005,1777496914248,1777496916396,3391,2148,1243
121,1777496913005,1777496914269,1777496916456,3451,2187,1264
122,1777496913005,1777496914269,1777496916517,3512,2248,1264
123,1777496913005,1777496914315,1777496916577,3572,2262,1310
124,1777496913005,1777496914315,1777496916635,3630,2320,1310
125,1777496913005,1777496914336,1777496916694,3689,2358,1331
126,1777496913005,1777496914336,1777496916753,3748,2417,1331
127,1777496913072,1777496914336,1777496916813,3741,2477,1264
128,1777496913072,1777496914336,1777496916872,3800,2536,1264
129,1777496913105,1777496914336,1777496916931,3826,2595,1231
130,1777496913105,1777496914336,1777496916990,3885,2654,1231
131,1777496913105,1777496914336,1777496917052,3947,2716,1231
132,1777496913105,1777496914336,1777496917116,4011,2780,1231
133,1777496913105,1777496914336,1777496917176,4071,2840,1231
134,1777496913210,1777496914336,1777496917238,4028,2902,1126
135,1777496913272,1777496914336,1777496917298,4026,2962,1064
136,1777496913306,1777496914336,1777496917356,4050,3020,1030
137,1777496913306,1777496914336,1777496917417,4111,3081,1030
138,1777496913306,1777496914535,1777496917477,4171,2942,1229
139,1777496913405,1777496914581,1777496917532,4127,2951,1176
140,1777496913405,1777496914602,1777496917588,4183,2986,1197
141,1777496913405,1777496914681,1777496917645,4240,2964,1276
142,1777496913405,1777496914681,1777496917701,4296,3020,1276
143,1777496913405,1777496914702,1777496917760,4355,3058,1297
144,1777496913405,1777496914702,1777496917821,4416,3119,1297
145,1777496913405,1777496914747,1777496917881,4476,3134,1342
146,1777496913438,1777496914747,1777496917941,4503,3194,1309
147,1777496913438,1777496914747,1777496918000,4562,3253,1309
148,1777496913438,1777496914747,1777496918061,4623,3314,1309
149,1777496913438,1777496914747,1777496918121,4683,3374,1309
150,1777496913472,1777496914768,1777496918181,4709,3413,1296
151,1777496913472,1777496914814,1777496918239,4767,3425,1342
152,1777496913537,1777496914814,1777496918299,4762,3485,1277
153,1777496913637,1777496914814,1777496918358,4721,3544,1177
154,1777496913637,1777496914836,1777496918416,4779,3580,1199
155,1777496913704,1777496914836,1777496918476,4772,3640,1132
156,1777496913803,1777496914836,1777496918534,4731,3698,1033
157,1777496913905,1777496914836,1777496918591,4686,3755,931
158,1777496913938,1777496914836,1777496918650,4712,3814,898
159,1777496913938,1777496914881,1777496918707,4769,3826,943
160,1777496913938,1777496914881,1777496918766,4828,3885,943
161,1777496913938,1777496914881,1777496918824,4886,3943,943
162,1777496914004,1777496914881,1777496918884,4880,4003,877
163,1777496914004,1777496914902,1777496918942,4938,4040,898
164,1777496914172,1777496914902,1777496919002,4830,4100,730
165,1777496914172,1777496914902,1777496919060,4888,4158,730
166,1777496914271,1777496914902,1777496919119,4848,4217,631
167,1777496914405,1777496914902,1777496919179,4774,4277,497
168,1777496914436,1777496914902,1777496919236,4800,4334,466
169,1777496914469,1777496914902,1777496919295,4826,4393,433
170,1777496914571,1777496914902,1777496919354,4783,4452,331
171,1777496914637,1777496914902,1777496919412,4775,4510,265
172,1777496914903,1777496914902,1777496919468,4565,4566,1
173,1777496914903,1777496914902,1777496919523,4620,4621,1
174,1777496915004,1777496914902,1777496919581,4577,4679,102
175,1777496915105,1777496914902,1777496919639,4534,4737,203
176,1777496915105,1777496914902,1777496919698,4593,4796,203
177,1777496915236,1777496914902,1777496919759,4523,4857,334
178,1777496915303,1777496914902,1777496919818,4515,4916,401
179,1777496915371,1777496915113,1777496919874,4503,4761,258
180,1777496915371,1777496915113,1777496919928,4557,4815,258
181,1777496915404,1777496915181,1777496919983,4579,4802,223
182,1777496915471,1777496915181,1777496920039,4568,4858,290
183,1777496915744,1777496915181,1777496920095,4351,4914,563
184,1777496915838,1777496915181,1777496920150,4312,4969,657
185,1777496915902,1777496915181,1777496920206,4304,5025,721
186,1777496916036,1777496915201,1777496920262,4226,5061,835
187,1777496916167,1777496915201,1777496920318,4151,5117,966
188,1777496916338,1777496915201,1777496920375,4037,5174,1137
189,1777496916469,1777496915201,1777496920432,3963,5231,1268
190,1777496916469,1777496915201,1777496920489,4020,5288,1268
191,1777496916469,1777496915269,1777496920547,4078,5278,1200
192,1777496916571,1777496915315,1777496920603,4032,5288,1256
193,1777496916637,1777496915335,1777496920657,4020,5322,1302
194,1777496916769,1777496915335,1777496920713,3944,5378,1434
195,1777496916869,1777496915335,1777496920769,3900,5434,1534
196,1777496917037,1777496915335,1777496920825,3788,5490,1702
197,1777496917204,1777496915380,1777496920881,3677,5501,1824
198,1777496917271,1777496915380,1777496920937,3666,5557,1891
199,1777496917271,1777496915401,1777496920993,3722,5592,1870
200,1777496917368,1777496915401,1777496921050,3682,5649,1967
201,1777496917368,1777496915401,1777496921108,3740,5707,1967
202,1777496917368,1777496915468,1777496921167,3799,5699,1900
203,1777496917537,1777496915513,1777496921226,3689,5713,2024
204,1777496917602,1777496915535,1777496921282,3680,5747,2067
205,1777496917671,1777496915535,1777496921338,3667,5803,2136
206,1777496917735,1777496915535,1777496921394,3659,5859,2200
207,1777496917902,1777496915580,1777496921451,3549,5871,2322
208,1777496918068,1777496915580,1777496921507,3439,5927,2488
209,1777496918135,1777496915601,1777496921562,3427,5961,2534
210,1777496918135,1777496915601,1777496921617,3482,6016,2534
211,1777496918169,1777496915646,1777496921675,3506,6029,2523
212,1777496918268,1777496915668,1777496921734,3466,6066,2600
213,1777496918469,1777496915668,1777496921790,3321,6122,2801
214,1777496918603,1777496915668,1777496921846,3243,6178,2935
215,1777496918670,1777496915713,1777496921901,3231,6188,2957
216,1777496918701,1777496915713,1777496921956,3255,6243,2988
217,1777496918803,1777496915735,1777496922012,3209,6277,3068
218,1777496918870,1777496915735,1777496922069,3199,6334,3135
219,1777496918934,1777496915801,1777496922126,3192,6325,3133
220,1777496919029,1777496915846,1777496922183,3154,6337,3183
221,1777496919136,1777496915846,1777496922238,3102,6392,3290
222,1777496919136,1777496915846,1777496922293,3157,6447,3290
223,1777496919169,1777496915868,1777496922351,3182,6483,3301
224,1777496919269,1777496915868,1777496922409,3140,6541,3401
225,1777496919365,1777496915913,1777496922466,3101,6553,3452
226,1777496919502,1777496915913,1777496922522,3020,6609,3589
227,1777496919502,1777496915913,1777496922578,3076,6665,3589
228,1777496919602,1777496915913,1777496922637,3035,6724,3689
229,1777496919602,1777496915913,1777496922695,3093,6782,3689
230,1777496919734,1777496915913,1777496922754,3020,6841,3821
231,1777496919802,1777496915934,1777496922811,3009,6877,3868
232,1777496919802,1777496915934,1777496922868,3066,6934,3868
233,1777496919802,1777496915934,1777496922929,3127,6995,3868
234,1777496919935,1777496915934,1777496922988,3053,7054,4001
235,1777496920002,1777496915934,1777496923045,3043,7111,4068
236,1777496920035,1777496915934,1777496923105,3070,7171,4101
237,1777496920167,1777496915934,1777496923165,2998,7231,4233
238,1777496920167,1777496915934,1777496923223,3056,7289,4233
239,1777496920208,1777496915934,1777496923285,3077,7351,4274
240,1777496920334,1777496915934,1777496923346,3012,7412,4400
241,1777496920366,1777496915934,1777496923404,3038,7470,4432
242,1777496920401,1777496915934,1777496923463,3062,7529,4467
243,1777496920500,1777496915934,1777496923520,3020,7586,4566
244,1777496920535,1777496915934,1777496923579,3044,7645,4601
245,1777496920669,1777496915934,1777496923637,2968,7703,4735
246,1777496920800,1777496915934,1777496923694,2894,7760,4866
247,1777496920832,1777496915934,1777496923750,2918,7816,4898
248,1777496920832,1777496915934,1777496923809,2977,7875,4898
249,1777496921001,1777496915934,1777496923868,2867,7934,5067
250,1777496921174,1777496915934,1777496923926,2752,7992,5240
251,1777496921334,1777496916002,1777496923984,2650,7982,5332
252,1777496921497,1777496916002,1777496924039,2542,8037,5495
253,1777496921497,1777496916002,1777496924094,2597,8092,5495
254,1777496921535,1777496916068,1777496924152,2617,8084,5467
255,1777496921766,1777496916068,1777496924207,2441,8139,5698
256,1777496921966,1777496916068,1777496924264,2298,8196,5898
257,1777496922001,1777496916068,1777496924318,2317,8250,5933
258,1777496922066,1777496916068,1777496924374,2308,8306,5998
259,1777496922102,1777496916068,1777496924431,2329,8363,6034
260,1777496922201,1777496916068,1777496924490,2289,8422,6133
261,1777496922234,1777496916068,1777496924549,2315,8481,6166
262,1777496922334,1777496916068,1777496924607,2273,8539,6266
263,1777496922400,1777496916068,1777496924665,2265,8597,6332
264,1777496922400,1777496916068,1777496924722,2322,8654,6332
265,1777496922400,1777496916068,1777496924782,2382,8714,6332
266,1777496922468,1777496916068,1777496924842,2374,8774,6400
267,1777496922601,1777496916068,1777496924905,2304,8837,6533
268,1777496922699,1777496916068,1777496924963,2264,8895,6631
269,1777496922833,1777496916068,1777496925023,2190,8955,6765
270,1777496923001,1777496916068,1777496925080,2079,9012,6933
271,1777496923066,1777496916068,1777496925136,2070,9068,6998
272,1777496923133,1777496916113,1777496925194,2061,9081,7020
273,1777496923266,1777496916313,1777496925251,1985,8938,6953
274,1777496923266,1777496916313,1777496925306,2040,8993,6953
275,1777496923433,1777496916313,1777496925362,1929,9049,7120
276,1777496923500,1777496916334,1777496925418,1918,9084,7166
277,1777496923500,1777496916380,1777496925476,1976,9096,7120
278,1777496923740,1777496916380,1777496925535,1795,9155,7360
279,1777496923740,1777496916380,1777496925591,1851,9211,7360
280,1777496923899,1777496916401,1777496925650,1751,9249,7498
281,1777496924001,1777496916401,1777496925707,1706,9306,7600
282,1777496924263,1777496916401,1777496925763,1500,9362,7862
283,1777496924399,1777496916446,1777496925818,1419,9372,7953
284,1777496924399,1777496916446,1777496925873,1474,9427,7953
285,1777496924565,1777496916446,1777496925929,1364,9483,8119
286,1777496924765,1777496916446,1777496925985,1220,9539,8319
287,1777496924932,1777496916468,1777496926043,1111,9575,8464
288,1777496925067,1777496916468,1777496926097,1030,9629,8599
289,1777496925201,1777496916513,1777496926153,952,9640,8688
290,1777496925266,1777496916513,1777496926208,942,9695,8753
291,1777496925531,1777496916513,1777496926266,735,9753,9018
292,1777496925632,1777496916513,1777496926320,688,9807,9119
293,1777496925766,1777496916534,1777496926376,610,9842,9232
294,1777496925900,1777496916580,1777496926432,532,9852,9320
295,1777496925965,1777496916580,1777496926487,522,9907,9385
296,1777496926065,1777496916601,1777496926544,479,9943,9464
297,1777496926131,1777496916668,1777496926600,469,9932,9463
298,1777496926199,1777496916734,1777496926656,457,9922,9465
299,1777496926304,1777496916779,1777496926711,407,9932,9525
300,1777496926365,1777496916779,1777496926767,402,9988,9586
301,1777496926403,1777496916801,1777496926824,421,10023,9602
302,1777496926465,1777496916847,1777496926882,417,10035,9618
303,1777496926498,1777496916847,1777496926937,439,10090,9651
304,1777496926545,1777496916913,1777496926993,448,10080,9632
305,1777496926627,1777496916980,1777496927048,421,10068,9647
306,1777496926665,1777496916980,1777496927105,440,10125,9685
307,1777496926711,1777496917067,1777496927162,451,10095,9644
308,1777496926795,1777496917180,1777496927218,423,10038,9615
309,1777496926865,1777496917201,1777496927273,408,10072,9664
310,1777496926899,1777496917280,1777496927328,429,10048,9619
311,1777496926939,1777496917300,1777496927383,444,10083,9639
312,1777496927033,1777496917346,1777496927439,406,10093,9687
313,1777496927033,1777496917368,1777496927496,463,10128,9665
314,1777496927131,1777496917413,1777496927552,421,10139,9718
315,1777496927165,1777496917480,1777496927608,443,10128,9685
316,1777496927261,1777496917546,1777496927663,402,10117,9715
317,1777496927300,1777496917567,1777496927719,419,10152,9733
318,1777496927365,1777496917635,1777496927775,410,10140,9730
319,1777496927405,1777496917700,1777496927832,427,10132,9705
320,1777496927465,1777496917767,1777496927888,423,10121,9698
321,1777496927532,1777496917880,1777496927943,411,10063,9652
322,1777496927597,1777496917880,1777496927997,400,10117,9717
323,1777496927630,1777496917946,1777496928054,424,10108,9684
324,1777496927698,1777496917967,1777496928110,412,10143,9731
325,1777496927763,1777496917967,1777496928168,405,10201,9796
326,1777496927797,1777496918068,1777496928224,427,10156,9729
327,1777496927866,1777496918068,1777496928280,414,10212,9798
328,1777496927931,1777496918178,1777496928336,405,10158,9753
329,1777496927964,1777496918267,1777496928392,428,10125,9697
330,1777496928031,1777496918400,1777496928448,417,10048,9631
331,1777496928064,1777496918512,1777496928503,439,9991,9552
332,1777496928097,1777496918579,1777496928557,460,9978,9518
333,1777496928131,1777496918645,1777496928613,482,9968,9486
334,1777496928176,1777496918733,1777496928668,492,9935,9443
335,1777496928259,1777496918779,1777496928723,464,9944,9480
336,1777496928327,1777496918845,1777496928779,452,9934,9482
337,1777496928327,1777496918933,1777496928833,506,9900,9394
338,1777496928327,1777496918933,1777496928889,562,9956,9394
339,1777496928497,1777496918933,1777496928946,449,10013,9564
340,1777496928563,1777496918933,1777496929002,439,10069,9630
341,1777496928632,1777496918933,1777496929057,425,10124,9699
342,1777496928699,1777496918933,1777496929113,414,10180,9766
343,1777496928760,1777496918978,1777496929168,408,10190,9782
344,1777496928798,1777496919000,1777496929223,425,10223,9798
345,1777496928865,1777496919046,1777496929281,416,10235,9819
346,1777496928932,1777496919046,1777496929339,407,10293,9886
347,1777496928993,1777496919046,1777496929398,405,10352,9947
348,1777496929026,1777496919046,1777496929455,429,10409,9980
349,1777496929098,1777496919046,1777496929511,413,10465,10052
350,1777496929164,1777496919046,1777496929569,405,10523,10118
351,1777496929196,1777496919066,1777496929625,429,10559,10130
352,1777496929263,1777496919110,1777496929681,418,10571,10153
353,1777496929332,1777496919132,1777496929737,405,10605,10200
354,1777496929332,1777496919132,1777496929795,463,10663,10200
355,1777496929429,1777496919132,1777496929854,425,10722,10297
356,1777496929498,1777496919177,1777496929913,415,10736,10321
357,1777496929564,1777496919245,1777496929972,408,10727,10319
358,1777496929598,1777496919245,1777496930029,431,10784,10353
359,1777496929659,1777496919266,1777496930085,426,10819,10393
360,1777496929731,1777496919266,1777496930142,411,10876,10465
361,1777496929798,1777496919266,1777496930199,401,10933,10532
362,1777496929798,1777496919311,1777496930257,459,10946,10487
363,1777496929904,1777496919332,1777496930316,412,10984,10572
364,1777496929964,1777496919332,1777496930373,409,11041,10632
365,1777496930031,1777496919377,1777496930432,401,11055,10654
366,1777496930069,1777496919377,1777496930492,423,11115,10692
367,1777496930108,1777496919411,1777496930548,440,11137,10697
368,1777496930197,1777496919411,1777496930605,408,11194,10786
369,1777496930231,1777496919411,1777496930662,431,11251,10820
370,1777496930271,1777496919411,1777496930719,448,11308,10860
371,1777496930331,1777496919411,1777496930778,447,11367,10920
372,1777496930430,1777496919433,1777496930836,406,11403,10997
373,1777496930464,1777496919478,1777496930892,428,11414,10986
374,1777496930529,1777496919478,1777496930950,421,11472,11051
375,1777496930596,1777496919478,1777496931008,412,11530,11118
376,1777496930662,1777496919478,1777496931068,406,11590,11184
377,1777496930696,1777496919478,1777496931128,432,11650,11218
378,1777496930764,1777496919500,1777496931189,425,11689,11264
379,1777496930825,1777496919544,1777496931248,423,11704,11281
380,1777496930897,1777496919544,1777496931305,408,11761,11353
381,1777496930958,1777496919566,1777496931365,407,11799,11392
382,1777496930992,1777496919611,1777496931424,432,11813,11381
383,1777496931060,1777496919632,1777496931480,420,11848,11428
384,1777496931126,1777496919700,1777496931537,411,11837,11426
385,1777496931192,1777496919700,1777496931593,401,11893,11492
386,1777496931238,1777496919700,1777496931651,413,11951,11538
387,1777496931296,1777496919744,1777496931711,415,11967,11552
388,1777496931361,1777496919811,1777496931767,406,11956,11550
389,1777496931394,1777496919811,1777496931821,427,12010,11583
390,1777496931430,1777496919877,1777496931876,446,11999,11553
391,1777496931525,1777496919877,1777496931931,406,12054,11648
392,1777496931559,1777496919877,1777496931987,428,12110,11682
393,1777496931630,1777496919877,1777496932042,412,12165,11753
394,1777496931697,1777496919877,1777496932097,400,12220,11820
395,1777496931731,1777496919877,1777496932153,422,12276,11854
396,1777496931793,1777496919899,1777496932211,418,12312,11894
397,1777496931860,1777496919966,1777496932270,410,12304,11894
398,1777496931898,1777496920011,1777496932327,429,12316,11887
399,1777496931958,1777496920032,1777496932385,427,12353,11926
400,1777496932028,1777496920078,1777496932442,414,12364,11950
401,1777496932028,1777496920099,1777496932500,472,12401,11929
402,1777496932067,1777496920145,1777496932557,490,12412,11922
403,1777496932130,1777496920211,1777496932616,486,12405,11919
404,1777496932164,1777496920232,1777496932673,509,12441,11932
405,1777496932164,1777496920299,1777496932731,567,12432,11865
406,1777496932164,1777496920299,1777496932789,625,12490,11865
407,1777496932164,1777496920344,1777496932849,685,12505,11820
408,1777496932164,1777496920411,1777496932907,743,12496,11753
409,1777496932197,1777496920433,1777496932966,769,12533,11764
410,1777496932197,1777496920433,1777496933025,828,12592,11764
411,1777496932197,1777496920433,1777496933084,887,12651,11764
412,1777496932197,1777496920478,1777496933145,948,12667,11719
413,1777496932262,1777496920545,1777496933204,942,12659,11717
414,1777496932262,1777496920565,1777496933261,999,12696,11697
415,1777496932366,1777496920611,1777496933318,952,12707,11755
416,1777496932366,1777496920632,1777496933376,1010,12744,11734
417,1777496932366,1777496920679,1777496933437,1071,12758,11687
418,1777496932435,1777496920745,1777496933495,1060,12750,11690
419,1777496932435,1777496920811,1777496933553,1118,12742,11624
420,1777496932435,1777496920811,1777496933611,1176,12800,11624
421,1777496932435,1777496920878,1777496933669,1234,12791,11557
422,1777496932435,1777496920899,1777496933726,1291,12827,11536
423,1777496932435,1777496920944,1777496933784,1349,12840,11491
424,1777496932435,1777496920965,1777496933843,1408,12878,11470
425,1777496932435,1777496920965,1777496933902,1467,12937,11470
426,1777496932435,1777496921032,1777496933961,1526,12929,11403
427,1777496932435,1777496921078,1777496934019,1584,12941,11357
428,1777496932435,1777496921078,1777496934077,1642,12999,11357
429,1777496932495,1777496921145,1777496934137,1642,12992,11350
430,1777496932562,1777496921165,1777496934195,1633,13030,11397
431,1777496932562,1777496921232,1777496934252,1690,13020,11330
432,1777496932602,1777496921272,1777496934308,1706,13036,11330
433,1777496932602,1777496921272,1777496934365,1763,13093,11330
434,1777496932629,1777496921332,1777496934424,1795,13092,11297
435,1777496932629,1777496921398,1777496934483,1854,13085,11231
436,1777496932629,1777496921444,1777496934541,1912,13097,11185
437,1777496932663,1777496921465,1777496934601,1938,13136,11198
438,1777496932663,1777496921532,1777496934659,1996,13127,11131
439,1777496932663,1777496921532,1777496934717,2054,13185,11131
440,1777496932663,1777496921599,1777496934776,2113,13177,11064
441,1777496932696,1777496921642,1777496934834,2138,13192,11054
442,1777496932763,1777496921642,1777496934890,2127,13248,11121
443,1777496932797,1777496921642,1777496934947,2150,13305,11155
444,1777496932897,1777496921678,1777496935007,2110,13329,11219
445,1777496932897,1777496921698,1777496935064,2167,13366,11199
446,1777496932897,1777496921744,1777496935122,2225,13378,11153
447,1777496932930,1777496921811,1777496935182,2252,13371,11119
448,1777496932930,1777496921811,1777496935239,2309,13428,11119
449,1777496932930,1777496921832,1777496935298,2368,13466,11098
450,1777496933030,1777496921944,1777496935356,2326,13412,11086
451,1777496933097,1777496922011,1777496935413,2316,13402,11086
452,1777496933162,1777496922032,1777496935469,2307,13437,11130
453,1777496933162,1777496922032,1777496935525,2363,13493,11130
454,1777496933230,1777496922098,1777496935582,2352,13484,11132
455,1777496933260,1777496922144,1777496935638,2378,13494,11116
456,1777496933292,1777496922178,1777496935695,2403,13517,11114
457,1777496933402,1777496922178,1777496935753,2351,13575,11224
458,1777496933530,1777496922198,1777496935809,2279,13611,11332
459,1777496933530,1777496922198,1777496935866,2336,13668,11332
460,1777496933696,1777496922265,1777496935924,2228,13659,11431
461,1777496933730,1777496922265,1777496935980,2250,13715,11465
462,1777496933862,1777496922311,1777496936036,2174,13725,11551
463,1777496933928,1777496922331,1777496936092,2164,13761,11597
464,1777496933962,1777496922331,1777496936149,2187,13818,11631
465,1777496934029,1777496922398,1777496936206,2177,13808,11631
466,1777496934096,1777496922398,1777496936262,2166,13864,11698
467,1777496934195,1777496922444,1777496936319,2124,13875,11751
468,1777496934362,1777496922479,1777496936376,2014,13897,11883
469,1777496934362,1777496922479,1777496936432,2070,13953,11883
470,1777496934362,1777496922511,1777496936489,2127,13978,11851
471,1777496934395,1777496922577,1777496936545,2150,13968,11818
472,1777496934528,1777496922611,1777496936602,2074,13991,11917
473,1777496934595,1777496922611,1777496936659,2064,14048,11984
474,1777496934662,1777496922632,1777496936718,2056,14086,12030
475,1777496934762,1777496922632,1777496936777,2015,14145,12130
476,1777496934762,1777496922698,1777496936834,2072,14136,12064
477,1777496934928,1777496922744,1777496936892,1964,14148,12184
478,1777496934996,1777496922765,1777496936947,1951,14182,12231
479,1777496935061,1777496922765,1777496937003,1942,14238,12296
480,1777496935163,1777496922765,1777496937061,1898,14296,12398
481,1777496935330,1777496922765,1777496937119,1789,14354,12565
482,1777496935462,1777496922765,1777496937175,1713,14410,12697
483,1777496935462,1777496922811,1777496937231,1769,14420,12651
484,1777496935596,1777496922811,1777496937290,1694,14479,12785
485,1777496935596,1777496922811,1777496937348,1752,14537,12785
486,1777496935696,1777496922831,1777496937406,1710,14575,12865
487,1777496935735,1777496922898,1777496937463,1728,14565,12837
488,1777496935829,1777496922965,1777496937519,1690,14554,12864
