frame_index,cam_0_ts_ms,cam_1_ts_ms,playback_time_ms,latency_0_ms,latency_1_ms,sync_error_ms
76,1777497030726,1777497031254,1777497031495,769,241,528
77,1777497030823,1777497031322,1777497031552,729,230,499
78,1777497031034,1777497031357,1777497031610,576,253,323
79,1777497031061,1777497031457,1777497031667,606,210,396
80,1777497031061,1777497031457,1777497031722,661,265,396
81,1777497031061,1777497031490,1777497031780,719,290,429
82,1777497031189,1777497031490,1777497031842,653,352,301
83,1777497031227,1777497031525,1777497031901,674,376,298
84,1777497031227,1777497031564,1777497031959,732,395,337
85,1777497031627,1777497031564,1777497032017,390,453,63
86,1777497031667,1777497031624,1777497032073,406,449,43
87,1777497031828,1777497031624,1777497032129,301,505,204
88,1777497032061,1777497031624,1777497032185,124,561,437
89,1777497032127,1777497031725,1777497032240,113,515,402
90,1777497032161,1777497031758,1777497032296,135,538,403
91,1777497032258,1777497031825,1777497032351,93,526,433
92,1777497032258,1777497031825,1777497032407,149,582,433
93,1777497032361,1777497031897,1777497032464,103,567,464
94,1777497032426,1777497031990,1777497032520,94,530,436
95,1777497032458,1777497032121,1777497032577,119,456,337
96,1777497032524,1777497032155,1777497032633,109,478,369
97,1777497032556,1777497032155,1777497032690,134,535,401
98,1777497032660,1777497032223,1777497032747,87,524,437
99,1777497032726,1777497032322,1777497032803,77,481,404
100,1777497032759,1777497032454,1777497032857,98,403,305
101,1777497032793,1777497032522,1777497032912,119,390,271
102,1777497032859,1777497032557,1777497032967,108,410,302
103,1777497032859,1777497032557,1777497033023,164,466,302
104,1777497032957,1777497032657,1777497033080,123,423,300
105,1777497033023,1777497032657,1777497033137,114,480,366
106,1777497033095,1777497032757,1777497033192,97,435,338
107,1777497033095,1777497032790,1777497033248,153,458,305
108,1777497033127,1777497032825,1777497033303,176,478,302
109,1777497033262,1777497032890,1777497033359,97,469,372
110,1777497033294,1777497033056,1777497033416,122,360,238
111,1777497033366,1777497033090,1777497033472,106,382,276
112,1777497033393,1777497033157,1777497033529,136,372,236
113,1777497033456,1777497033157,1777497033586,130,429,299
114,1777497033561,1777497033157,1777497033643,82,486,404
115,1777497033593,1777497033191,1777497033700,107,509,402
116,1777497033658,1777497033279,1777497033757,99,478,379
117,1777497033723,1777497033320,1777497033814,91,494,403
118,1777497033723,1777497033387,1777497033870,147,483,336
119,1777497033789,1777497033421,1777497033927,138,506,368
120,1777497033890,1777497033488,1777497033984,94,496,402
121,1777497033923,1777497033588,1777497034040,117,452,335
122,1777497033990,1777497033690,1777497034096,106,406,300
123,1777497034066,1777497033755,1777497034151,85,396,311
124,1777497034066,1777497033755,1777497034206,140,451,311
125,1777497034097,1777497033790,1777497034264,167,474,307
126,1777497034227,1777497033823,1777497034321,94,498,404
127,1777497034260,1777497033957,1777497034377,117,420,303
128,1777497034324,1777497034057,1777497034433,109,376,267
129,1777497034357,1777497034057,1777497034489,132,432,300
130,1777497034456,1777497034079,1777497034546,90,467,377
131,1777497034456,1777497034223,1777497034603,147,380,233
132,1777497034533,1777497034287,1777497034660,127,373,246
133,1777497034592,1777497034421,1777497034714,122,293,171
134,1777497034624,1777497034454,1777497034770,146,316,170
135,1777497034688,1777497034454,1777497034826,138,372,234
136,1777497034734,1777497034521,1777497034884,150,363,213
137,1777497034826,1777497034588,1777497034940,114,352,238
138,1777497034826,1777497034657,1777497034996,170,339,169
139,1777497034923,1777497034719,1777497035052,129,333,204
140,1777497034962,1777497034785,1777497035109,147,324,177
141,1777497035059,1777497034823,1777497035165,106,342,236
142,1777497035059,1777497034957,1777497035221,162,264,102
143,1777497035126,1777497035017,1777497035276,150,259,109
144,1777497035194,1777497035090,1777497035333,139,243,104
145,1777497035226,1777497035090,1777497035389,163,299,136
146,1777497035259,1777497035222,1777497035447,188,225,37
147,1777497035326,1777497035222,1777497035503,177,281,104
148,1777497035390,1777497035289,1777497035560,170,271,101
149,1777497035390,1777497035356,1777497035618,228,262,34
150,1777497035422,1777497035356,1777497035675,253,319,66
151,1777497035422,1777497035456,1777497035734,312,278,34
152,1777497035498,1777497035489,1777497035792,294,303,9
153,1777497035558,1777497035563,1777497035849,291,286,5
154,1777497035657,1777497035563,1777497035904,247,341,94
155,1777497035734,1777497035563,1777497035960,226,397,171
156,1777497035734,1777497035563,1777497036017,283,454,171
157,1777497035892,1777497035621,1777497036076,184,455,271
158,1777497035924,1777497035689,1777497036139,215,450,235
159,1777497036055,1777497035721,1777497036198,143,477,334
160,1777497036055,1777497035787,1777497036255,200,468,268
161,1777497036055,1777497035787,1777497036313,258,526,268
162,1777497036127,1777497035827,1777497036371,244,544,300
163,1777497036160,1777497035921,1777497036429,269,508,239
164,1777497036193,1777497035955,1777497036486,293,531,238
165,1777497036258,1777497035987,1777497036542,284,555,271
166,1777497036258,1777497035987,1777497036599,341,612,271
167,1777497036291,1777497035987,1777497036659,368,672,304
168,1777497036324,1777497035987,1777497036718,394,731,337
169,1777497036356,1777497036022,1777497036778,422,756,334
170,1777497036389,1777497036056,1777497036837,448,781,333
171,1777497036422,1777497036056,1777497036897,475,841,366
172,1777497036522,1777497036056,1777497036956,434,900,466
173,1777497036555,1777497036056,1777497037014,459,958,499
174,1777497036626,1777497036056,1777497037073,447,1017,570
175,1777497036691,1777497036089,1777497037132,441,1043,602
176,1777497036691,1777497036122,1777497037191,500,1069,569
177,1777497036730,1777497036122,1777497037250,520,1128,608
178,1777497036925,1777497036122,1777497037310,385,1188,803
179,1777497037023,1777497036122,1777497037369,346,1247,901
180,1777497037193,1777497036122,1777497037426,233,1304,1071
181,1777497037193,1777497036122,1777497037484,291,1362,1071
182,1777497037322,1777497036122,1777497037542,220,1420,1200
183,1777497037398,1777497036156,1777497037599,201,1443,1242
184,1777497037458,1777497036156,1777497037656,198,1500,1302
185,1777497037624,1777497036224,1777497037712,88,1488,1400
186,1777497037624,1777497036224,1777497037769,145,1545,1400
187,1777497037689,1777497036245,1777497037826,137,1581,1444
188,1777497037689,1777497036321,1777497037884,195,1563,1368
189,1777497037821,1777497036321,1777497037942,121,1621,1500
190,1777497037860,1777497036321,1777497037998,138,1677,1539
191,1777497037929,1777497036321,1777497038054,125,1733,1608
192,1777497037929,1777497036321,1777497038111,182,1790,1608
193,1777497037929,1777497036321,1777497038171,242,1850,1608
194,1777497038059,1777497037389,1777497038231,172,842,670
195,1777497038155,1777497037389,1777497038290,135,901,766
196,1777497038226,1777497037389,1777497038347,121,958,837
197,1777497038226,1777497037389,1777497038406,180,1017,837
198,1777497038298,1777497037389,1777497038465,167,1076,909
199,1777497038392,1777497037389,1777497038522,130,1133,1003
200,1777497038392,1777497037389,1777497038580,188,1191,1003
201,1777497038523,1777497037987,1777497038640,117,653,536
202,1777497038523,1777497037987,1777497038699,176,712,536
203,1777497038523,1777497037987,1777497038757,234,770,536
204,1777497038620,1777497037987,1777497038816,196,829,633
205,1777497038620,1777497038087,1777497038874,254,787,533
206,1777497038721,1777497038087,1777497038933,212,846,634
207,1777497038721,1777497038087,1777497038992,271,905,634
208,1777497038755,1777497038087,1777497039051,296,964,668
209,1777497038853,1777497038087,1777497039112,259,1025,766
210,1777497038924,1777497038087,1777497039172,248,1085,837
211,1777497038994,1777497038455,1777497039231,237,776,539
212,1777497039021,1777497038455,1777497039289,268,834,566
213,1777497039090,1777497038487,1777497039346,256,859,603
214,1777497039090,1777497038521,1777497039404,314,883,569
215,1777497039157,1777497038554,1777497039463,306,909,603
216,1777497039272,1777497038554,1777497039520,248,966,718
217,1777497039399,1777497038554,1777497039577,178,1023,845
218,1777497039399,1777497038687,1777497039634,235,947,712
219,1777497039522,1777497038721,1777497039692,170,971,801
220,1777497039567,1777497038721,1777497039749,182,1028,846
221,1777497039689,1777497038721,1777497039808,119,1087,968
222,1777497039689,1777497039189,1777497039866,177,677,500
223,1777497039794,1777497039189,1777497039926,132,737,605
224,1777497039891,1777497039210,1777497039984,93,774,681
225,1777497039924,1777497039252,1777497040042,118,790,672
226,1777497039957,1777497039252,1777497040100,143,848,705
227,1777497040009,1777497039252,1777497040158,149,906,757
228,1777497040009,1777497039622,1777497040216,207,594,387
229,1777497040092,1777497039685,1777497040275,183,590,407
230,1777497040224,1777497039719,1777497040334,110,615,505
231,1777497040290,1777497039753,1777497040392,102,639,537
232,1777497040324,1777497039787,1777497040451,127,664,537
233,1777497040324,1777497039787,1777497040509,185,722,537
234,1777497040424,1777497039787,1777497040568,144,781,637
235,1777497040489,1777497039787,1777497040625,136,838,702
236,1777497040552,1777497039787,1777497040682,130,895,765
237,1777497040656,1777497040088,1777497040740,84,652,568
238,1777497040656,1777497040088,1777497040797,141,709,568
239,1777497040656,1777497040121,1777497040857,201,736,535
240,1777497040720,1777497040160,1777497040915,195,755,560
241,1777497040789,1777497040221,1777497040971,182,750,568
242,1777497040789,1777497040221,1777497041029,240,808,568
243,1777497040789,1777497040254,1777497041090,301,836,535
244,1777497040959,1777497040254,1777497041152,193,898,705
245,1777497041056,1777497040254,1777497041211,155,957,802
246,1777497041123,1777497040326,1777497041269,146,943,797
247,1777497041225,1777497040384,1777497041327,102,943,841
248,1777497041225,1777497040384,1777497041382,157,998,841
249,1777497041257,1777497040419,1777497041440,183,1021,838
250,1777497041355,1777497040453,1777497041498,143,1045,902
251,1777497041388,1777497040453,1777497041555,167,1102,935
252,1777497041523,1777497040453,1777497041614,91,1161,1070
253,1777497041523,1777497040453,1777497041671,148,1218,1070
254,1777497041556,1777497040453,1777497041728,172,1275,1103
255,1777497041655,1777497040453,1777497041787,132,1334,1202
256,1777497041720,1777497040453,1777497041846,126,1393,1267
257,1777497041787,1777497040453,1777497041905,118,1452,1334
258,1777497041819,1777497040453,1777497041964,145,1511,1366
259,1777497041891,1777497040453,1777497042023,132,1570,1438
260,1777497041956,1777497041050,1777497042084,128,1034,906
261,1777497041989,1777497041050,1777497042143,154,1093,939
262,1777497042022,1777497041050,1777497042201,179,1151,972
263,1777497042120,1777497041050,1777497042259,139,1209,1070
264,1777497042120,1777497041083,1777497042317,197,1234,1037
265,1777497042190,1777497041083,1777497042374,184,1291,1107
266,1777497042190,1777497041083,1777497042433,243,1350,1107
267,1777497042190,1777497041083,1777497042492,302,1409,1107
268,1777497042253,1777497041521,1777497042552,299,1031,732
269,1777497042253,1777497041721,1777497042612,359,891,532
270,1777497042320,1777497041754,1777497042670,350,916,566
271,1777497042420,1777497041754,1777497042727,307,973,666
272,1777497042453,1777497041754,1777497042784,331,1030,699
273,1777497042557,1777497041754,1777497042841,284,1087,803
274,1777497042557,1777497041754,1777497042899,342,1145,803
275,1777497042557,1777497042387,1777497042958,401,571,170
276,1777497042557,1777497042487,1777497043017,460,530,70
277,1777497042557,1777497042554,1777497043075,518,521,3
278,1777497042623,1777497042609,1777497043132,509,523,14
279,1777497042623,1777497042609,1777497043188,565,579,14
280,1777497042821,1777497042609,1777497043245,424,636,212
281,1777497042956,1777497042609,1777497043301,345,692,347
282,1777497043122,1777497042609,1777497043357,235,748,513
283,1777497043285,1777497042609,1777497043412,127,803,676
284,1777497043337,1777497042609,1777497043468,131,859,728
285,1777497043387,1777497042609,1777497043524,137,915,778
286,1777497043457,1777497042609,1777497043581,124,972,848
287,1777497043554,1777497042609,1777497043638,84,1029,945
288,1777497043554,1777497042886,1777497043696,142,810,668
289,1777497043619,1777497043010,1777497043755,136,745,609
290,1777497043619,1777497043050,1777497043811,192,761,569
291,1777497043753,1777497043082,1777497043869,116,787,671
292,1777497043753,1777497043114,1777497043927,174,813,639
293,1777497043787,1777497043453,1777497043985,198,532,334
294,1777497043885,1777497043487,1777497044043,158,556,398
295,1777497043918,1777497043487,1777497044100,182,613,431
296,1777497043918,1777497043487,1777497044158,240,671,431
297,1777497044019,1777497043487,1777497044218,199,731,532
298,1777497044186,1777497043487,1777497044277,91,790,699
299,1777497044219,1777497043721,1777497044334,115,613,498
300,1777497044219,1777497043721,1777497044392,173,671,498
301,1777497044252,1777497043781,1777497044451,199,670,471
302,1777497044252,1777497043816,1777497044509,257,693,436
303,1777497044318,1777497043952,1777497044566,248,614,366
304,1777497044356,1777497043952,1777497044622,266,670,404
305,1777497044450,1777497043952,1777497044679,229,727,498
306,1777497044489,1777497044052,1777497044739,250,687,437
307,1777497044555,1777497044086,1777497044795,240,709,469
308,1777497044684,1777497044086,1777497044852,168,766,598
309,1777497044788,1777497044086,1777497044908,120,822,702
310,1777497044821,1777497044086,1777497044965,144,879,735
311,1777497044854,1777497044086,1777497045022,168,936,768
312,1777497044953,1777497044086,1777497045082,129,996,867
313,1777497045018,1777497044086,1777497045141,123,1055,932
314,1777497045089,1777497044519,1777497045199,110,680,570
315,1777497045127,1777497044553,1777497045255,128,702,574
316,1777497045127,1777497044553,1777497045312,185,759,574
317,1777497045154,1777497044586,1777497045371,217,785,568
318,1777497045253,1777497044648,1777497045429,176,781,605
319,1777497045320,1777497044648,1777497045487,167,839,672
320,1777497045320,1777497044648,1777497045545,225,897,672
321,1777497045352,1777497044648,1777497045607,255,959,704
322,1777497045352,1777497044648,1777497045666,314,1018,704
323,1777497045455,1777497045053,1777497045726,271,673,402
324,1777497045455,1777497045053,1777497045784,329,731,402
325,1777497045587,1777497045053,1777497045842,255,789,534
326,1777497045587,1777497045053,1777497045901,314,848,534
327,1777497045719,1777497045053,1777497045960,241,907,666
328,1777497045857,1777497045053,1777497046018,161,965,804
329,1777497045922,1777497045053,1777497046074,152,1021,869
330,1777497045993,1777497045053,1777497046130,137,1077,940
331,1777497046052,1777497045087,1777497046187,135,1100,965
332,1777497046052,1777497045087,1777497046245,193,1158,965
333,1777497046084,1777497045148,1777497046306,222,1158,936
334,1777497046187,1777497045148,1777497046362,175,1214,1039
335,1777497046286,1777497045148,1777497046419,133,1271,1138
336,1777497046286,1777497045148,1777497046476,190,1328,1138
337,1777497046389,1777497045148,1777497046536,147,1388,1241
338,1777497046452,1777497045419,1777497046594,142,1175,1033
339,1777497046550,1777497045419,1777497046652,102,1233,1131
340,1777497046588,1777497045586,1777497046709,121,1123,1002
341,1777497046621,1777497045586,1777497046765,144,1179,1035
342,1777497046653,1777497045586,1777497046822,169,1236,1067
343,1777497046786,1777497045586,1777497046880,94,1294,1200
344,1777497046853,1777497045586,1777497046937,84,1351,1267
345,1777497046886,1777497045586,1777497046996,110,1410,1300
346,1777497046917,1777497046385,1777497047054,137,669,532
347,1777497046917,1777497046385,1777497047112,195,727,532
348,1777497047047,1777497046385,1777497047170,123,785,662
349,1777497047121,1777497046417,1777497047228,107,811,704
350,1777497047187,1777497046450,1777497047285,98,835,737
351,1777497047253,1777497046485,1777497047344,91,859,768
352,1777497047253,1777497046485,1777497047400,147,915,768
353,1777497047253,1777497046485,1777497047457,204,972,768
354,1777497047319,1777497046485,1777497047518,199,1033,834
355,1777497047386,1777497046485,1777497047576,190,1091,901
356,1777497047483,1777497046485,1777497047633,150,1148,998
357,1777497047553,1777497046485,1777497047691,138,1206,1068
358,1777497047652,1777497046485,1777497047750,98,1265,1167
359,1777497047652,1777497046985,1777497047807,155,822,667
360,1777497047754,1777497046985,1777497047864,110,879,769
361,1777497047754,1777497047119,1777497047922,168,803,635
362,1777497047787,1777497047119,1777497047980,193,861,668
363,1777497047820,1777497047119,1777497048039,219,920,701
364,1777497047820,1777497047649,1777497048096,276,447,171
365,1777497047851,1777497047983,1777497048152,301,169,132
366,1777497047889,1777497048080,1777497048208,319,128,191
367,1777497047889,1777497048149,1777497048262,373,113,260
368,1777497047953,1777497048251,1777497048319,366,68,298
369,1777497048018,1777497048284,1777497048375,357,91,266
370,1777497048121,1777497048324,1777497048431,310,107,203
371,1777497048186,1777497048419,1777497048490,304,71,233
372,1777497048286,1777497048440,1777497048547,261,107,154
373,1777497048318,1777497048440,1777497048603,285,163,122
374,1777497048420,1777497048513,1777497048660,240,147,93
375,1777497048517,1777497048582,1777497048716,199,134,65
376,1777497048685,1777497048615,1777497048772,87,157,70
377,1777497048718,1777497048751,1777497048828,110,77,33
378,1777497048718,1777497048751,1777497048884,166,133,33
379,1777497048752,1777497048852,1777497048942,190,90,100
380,1777497048784,1777497048914,1777497049001,217,87,130
381,1777497048853,1777497048948,1777497049058,205,110,95
382,1777497048892,1777497049051,1777497049116,224,65,159
383,1777497048987,1777497049051,1777497049172,185,121,64
384,1777497048987,1777497049117,1777497049229,242,112,130
385,1777497049053,1777497049152,1777497049285,232,133,99
386,1777497049053,1777497049180,1777497049341,288,161,127
387,1777497049087,1777497049180,1777497049398,311,218,93
388,1777497049120,1777497049180,1777497049458,338,278,60
389,1777497049120,1777497049180,1777497049517,397,337,60
390,1777497049219,1777497049180,1777497049576,357,396,39
391,1777497049252,1777497049180,1777497049635,383,455,72
392,1777497049319,1777497049214,1777497049693,374,479,105
393,1777497049450,1777497049214,1777497049749,299,535,236
394,1777497049483,1777497049214,1777497049806,323,592,269
395,1777497049550,1777497049282,1777497049862,312,580,268
396,1777497049583,1777497049317,1777497049919,336,602,266
397,1777497049616,1777497049317,1777497049977,361,660,299
398,1777497049719,1777497049317,1777497050036,317,719,402
399,1777497049719,1777497049351,1777497050094,375,743,368
400,1777497049751,1777497049373,1777497050151,400,778,378
401,1777497049853,1777497049412,1777497050209,356,797,441
402,1777497049919,1777497049445,1777497050268,349,823,474
403,1777497049984,1777497049479,1777497050326,342,847,505
404,1777497049984,1777497049479,1777497050384,400,905,505
405,1777497050050,1777497049479,1777497050443,393,964,571
406,1777497050116,1777497049514,1777497050500,384,986,602
407,1777497050116,1777497049514,1777497050558,442,1044,602
408,1777497050182,1777497049548,1777497050616,434,1068,634
409,1777497050182,1777497049582,1777497050676,494,1094,600
410,1777497050253,1777497049582,1777497050737,484,1155,671
411,1777497050286,1777497049582,1777497050796,510,1214,704
412,1777497050417,1777497049751,1777497050856,439,1105,666
413,1777497050520,1777497049751,1777497050916,396,1165,769
414,1777497050552,1777497049751,1777497050974,422,1223,801
415,1777497050552,1777497049751,1777497051033,481,1282,801
416,1777497050552,1777497049751,1777497051091,539,1340,801
417,1777497050651,1777497049751,1777497051152,501,1401,900
418,1777497050683,1777497049751,1777497051211,528,1460,932
419,1777497050786,1777497049751,1777497051270,484,1519,1035
420,1777497050849,1777497049751,1777497051328,479,1577,1098
421,1777497050920,1777497049751,1777497051386,466,1635,1169
422,1777497050985,1777497049751,1777497051445,460,1694,1234
423,1777497051019,1777497049751,1777497051503,484,1752,1268
424,1777497051192,1777497049751,1777497051560,368,1809,1441
425,1777497051192,1777497049751,1777497051617,425,1866,1441
426,1777497051287,1777497049751,1777497051677,390,1926,1536
427,1777497051319,1777497049751,1777497051735,416,1984,1568
428,1777497051386,1777497050311,1777497051793,407,1482,1075
429,1777497051482,1777497050311,1777497051851,369,1540,1171
430,1777497051482,1777497050311,1777497051907,425,1596,1171
431,1777497051552,1777497050311,1777497051965,413,1654,1241
432,1777497051652,1777497050311,1777497052024,372,1713,1341
433,1777497051731,1777497050311,1777497052082,351,1771,1420
434,1777497051783,1777497050311,1777497052140,357,1829,1472
435,1777497051816,1777497050311,1777497052198,382,1887,1505
436,1777497051850,1777497050311,1777497052258,408,1947,1539
437,1777497051916,1777497050311,1777497052317,401,2006,1605
438,1777497051948,1777497050311,1777497052375,427,2064,1637
439,1777497051948,1777497050311,1777497052433,485,2122,1637
440,1777497051987,1777497050311,1777497052492,505,2181,1676
441,1777497052052,1777497050311,1777497052551,499,2240,1741
442,1777497052220,1777497050311,1777497052609,389,2298,1909
443,1777497052352,1777497050311,1777497052666,314,2355,2041
444,1777497052417,1777497050311,1777497052721,304,2410,2106
445,1777497052417,1777497051349,1777497052777,360,1428,1068
446,1777497052417,1777497051382,1777497052835,418,1453,1035
447,1777497052482,1777497051382,1777497052892,410,1510,1100
448,1777497052548,1777497051416,1777497052950,402,1534,1132
449,1777497052548,1777497051416,1777497053008,460,1592,1132
450,1777497052619,1777497051416,1777497053069,450,1653,1203
451,1777497052652,1777497051416,1777497053130,478,1714,1236
452,1777497052717,1777497051416,1777497053190,473,1774,1301
453,1777497052750,1777497051416,1777497053250,500,1834,1334
454,1777497052853,1777497051416,1777497053309,456,1893,1437
455,1777497052853,1777497051416,1777497053368,515,1952,1437
456,1777497052853,1777497051416,1777497053427,574,2011,1437
457,1777497052949,1777497051416,1777497053487,538,2071,1533
458,1777497052980,1777497051416,1777497053546,566,2130,1564
459,1777497053052,1777497051416,1777497053604,552,2188,1636
460,1777497053119,1777497051416,1777497053662,543,2246,1703
461,1777497053119,1777497051416,1777497053719,600,2303,1703
462,1777497053119,1777497051416,1777497053778,659,2362,1703
463,1777497053149,1777497051416,1777497053838,689,2422,1733
464,1777497053182,1777497052283,1777497053898,716,1615,899
465,1777497053215,1777497052283,1777497053958,743,1675,932
466,1777497053215,1777497052283,1777497054017,802,1734,932
467,1777497053215,1777497052283,1777497054079,864,1796,932
468,1777497053324,1777497052283,1777497054138,814,1855,1041
469,1777497053513,1777497052283,1777497054199,686,1916,1230
470,1777497053552,1777497052283,1777497054257,705,1974,1269
471,1777497053552,1777497052283,1777497054315,763,2032,1269
472,1777497053552,1777497052283,1777497054374,822,2091,1269
473,1777497053783,1777497052283,1777497054433,650,2150,1500
474,1777497053783,1777497052283,1777497054493,710,2210,1500
475,1777497053918,1777497052283,1777497054553,635,2270,1635
476,1777497053918,1777497052283,1777497054613,695,2330,1635
477,1777497054118,1777497052283,1777497054674,556,2391,1835
478,1777497054118,1777497052283,1777497054733,615,2450,1835
479,1777497054184,1777497052283,1777497054792,608,2509,1901
480,1777497054251,1777497052283,1777497054850,599,2567,1968
481,1777497054284,1777497052283,1777497054909,625,2626,2001
482,1777497054415,1777497052283,1777497054967,552,2684,2132
483,1777497054448,1777497053648,1777497055025,577,1377,800
484,1777497054480,1777497053648,1777497055083,603,1435,832
485,1777497054616,1777497053648,1777497055142,526,1494,968
486,1777497054616,1777497053648,1777497055199,583,1551,968
487,1777497054752,1777497053648,1777497055257,505,1609,1104
488,1777497054752,1777497053648,1777497055316,564,1668,1104
489,1777497054949,1777497053648,1777497055373,424,1725,1301
490,1777497055047,1777497054578,1777497055430,383,852,469
491,1777497055080,1777497054578,1777497055486,406,908,502
492,1777497055120,1777497054612,1777497055543,423,931,508
493,1777497055152,1777497054646,1777497055600,448,954,506
494,1777497055350,1777497054646,1777497055659,309,1013,704
495,1777497055382,1777497054646,1777497055715,333,1069,736
496,1777497055447,1777497054646,1777497055771,324,1125,801
497,1777497055497,1777497054646,1777497055828,331,1182,851
498,1777497055580,1777497054646,1777497055885,305,1239,934
499,1777497055613,1777497054646,1777497055942,329,1296,967
500,1777497055613,1777497054646,1777497055999,386,1353,967
501,1777497055751,1777497054646,1777497056061,310,1415,1105
502,1777497055751,1777497054646,1777497056118,367,1472,1105
503,1777497055879,1777497054646,1777497056177,298,1531,1233
504,1777497055951,1777497054646,1777497056236,285,1590,1305
505,1777497056014,1777497054646,1777497056294,280,1648,1368
506,1777497056084,1777497055281,1777497056352,268,1071,803
507,1777497056116,1777497055281,1777497056411,295,1130,835
508,1777497056182,1777497055281,1777497056469,287,1188,901
509,1777497056215,1777497055313,1777497056527,312,1214,902
510,1777497056248,1777497055313,1777497056584,336,1271,935
511,1777497056279,1777497055313,1777497056643,364,1330,966
512,1777497056279,1777497055313,1777497056701,422,1388,966
513,1777497056451,1777497055313,1777497056761,310,1448,1138
514,1777497056515,1777497055313,1777497056819,304,1506,1202
515,1777497056579,1777497055313,1777497056877,298,1564,1266
516,1777497056579,1777497055348,1777497056936,357,1588,1231
517,1777497056617,1777497055348,1777497056994,377,1646,1269
518,1777497056617,1777497055348,1777497057051,434,1703,1269
519,1777497056717,1777497055348,1777497057109,392,1761,1369
520,1777497056750,1777497055348,1777497057167,417,1819,1402
521,1777497056849,1777497055348,1777497057225,376,1877,1501
